Aff,Neg,Judges,Votes,Win
Harrison JB,Lynbrook OM,"Rose Larson																																						Curtis Ortega																																						Shania Hunt","Neg																															Neg																															Neg","3-0																															NEG"
Strake Jesuit  JW,Harker NB,"aidan etkin																																						Gerard Grigsby																																						Elizabeth Elliott","Neg																															Aff																															Neg","2-1																															NEG"
Harker SD,Strake Jesuit  MM,"Josh Lamet																																						Kacee Wells																																						Amanda Ciocca","Neg																															Aff																															Neg","2-1																															NEG"
Lake Highland Prep PS,Harrison RP,"Temitope Ogundare																																						Aryan Jasani																																						Nicholas Ford","Aff																															Aff																															Aff","3-0																															AFF"
