Aff,Neg,Judges,Votes,Win
Lynbrook OM,Lake Highland Prep PS,"Kabir Buch																																						Samantha McLoughlin																																						Jacob Nails","Neg																															Neg																															Neg","3-0																															NEG"
Strake Jesuit  MM,Harker NB,"aidan etkin																																						Josh Lamet																																						Kacee Wells","Aff																															Neg																															Aff","2-1																															AFF"
