Aff,Neg,Judges,Votes,Win
Strake Jesuit  LC,Bronx Science SS,"Bonnie Abrams																																						Arjun Suryawanshi																																						Jerry Sun","Aff																															Aff																															Aff","3-0																															AFF"
Bronx Science LS,Hamilton GJ,"abdullahi abdulazeez																																						Alexander MacDonald																																						Swara Dasari","Aff																															Neg																															Aff","2-1																															AFF"
