Aff,Neg,Judges,Votes,Win
Greenhill SK,Harker SD,"Drew Marshall																																						Aidan Etkin																																						Jacob Nails","Aff																															Neg																															Aff","2-1																															AFF"
Heights EP,Harker AA,"Chris Castillo																																						Rodrigo Paramo																																						Ishan Rereddy","Aff																															Aff																															Neg","2-1																															AFF"
Harker RA,Harvard-Westlake WL,"Temitope Ogundare																																						Adam Torson																																						Gerard Grigsby","Neg																															Neg																															Neg","3-0																															NEG"
Acton-Boxborough NK,Harvard-Westlake KM,"Nelson Okunlola																																						David Kilpatrick																																						Patrick Fox","Neg																															Aff																															Neg","2-1																															NEG"
Greenhill AK,Westlake MR,"Alice Waters																																						Claudia Ribera																																						Adam Lipton","Neg																															Neg																															Aff","2-1																															NEG"
Strake Jesuit  KM,Village SZ,"Allyson Spurlock																																						Amanda Ciocca																																						Truman Le","Aff																															Neg																															Neg","2-1																															NEG"
Marlborough PP,Harker SS,"Aryan Jasani																																						Evan Engel																																						Dylan Jones","Aff																															Aff																															Aff","3-0																															AFF"
Barrington AC,Strake Jesuit  MM,"Sruthi Ilangovan																																						Scott Phillips																																						Sophie Wilczynski","Neg																															Neg																															Aff","2-1																															NEG"
