Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
James Logan JS,Greenhill RK,Kevin Bertram,Aff,29.4,28.3
Delores Taylor Arthur School for Young Men JW,Wayzata BF,eliza buckner,Neg,28.6,28.8
St Mary's Dominican SR,Greenhill PR,Chetan Hertzig,Neg,28.8,28.9
Newark Science DA,James Logan MD,Sam Fulton,Aff,28.0,27.0
Harrison AN,Midtown NF,Elizabeth Elliott,Neg,28.7,28.8
Newark Science AL,Cornerstone ES,Truman Le,Aff,29.5,28.3
Midtown HJ,Clear Lake LL,Quincy Tate,Aff,29.0,28.5
Kinkaid SZ,Greenhill VT,Colton Gilbert,Aff,29.3,29.1
Little Rock Central KC,Northland Christian LM,Temitope Ogundare,Neg,28.3,27.5
Holy Trinity Episcopal AR,Iowa City West FH,Grant Chmielewski,Aff,27.5,27.4
Sophie B. Wright Institute Of Academic Excellence BP,Kinkaid CM,Minh Le,Neg,28.0,28.1
Kinkaid EM,Collegiate RP,Tatianna Mckenzie,Aff,29.3,29.0
Waring MB,Walt Whitman SC,Nicholas Ford,Aff,29.0,28.4
Greenhill AN,Elkins SS,Amanda Ciocca,Aff,29.3,29.1
Travis B. Bryan EC,Wayzata NS,Maggie Woodward,Neg,28.9,29.1
Greenhill DM,Flintridge Prep IL,Truman Le,Neg,28.9,29.1
Little Rock Central CS,James Logan MA,eliza buckner,Aff,29.1,28.6
Sophie B. Wright Institute Of Academic Excellence AM,Delores Taylor Arthur School for Young Men LD,Shania Raimer,Neg,28.0,28.5
Greenhill EX,University AS,Donald Richardson,Aff,29.0,28.5
Hawken JJ,Northland Christian AH,Temitope Ogundare,Aff,29.2,28.5
Village SL,Cabot KB,Philip Dai,Neg,30.0,29.9
Greenhill MA,Village SZ,Claudia Ribera,Neg,29.2,29.3
North Allegheny KW,Plano West RC,Dilbagh Chahal,Neg,28.0,30.0
Millard North KB,Harrison AG,Seth Lee,Neg,28.9,29.3
Clear Lake CW,Acton-Boxborough NK,Jacob Nails,Aff,28.6,28.5
Wheatley AM,Dr. Phillips CL,Philip Dai,Aff,30.0,29.9
St Thomas CO,Delores Taylor Arthur School for Young Men DN,Sam Fulton,Neg,27.0,30.0
Harrison AGa,Altamont SB,Amanda Ciocca,Neg,28.5,28.6
Greenhill TH,Acton-Boxborough HS,Ella Jewell,Aff,29.5,29.2
Greenhill PS,University ZA,Claudia Ribera,Aff,29.2,28.8
Seven Lakes JF,University NB,Jennifer Buckner,Neg,28.5,28.6
Holy Trinity Episcopal CH,University JK,Lynn Hua,Aff,29.0,27.0
Winston Churchill PH,Iowa City West JL,Cody Morrow,Aff,29.2,29.1
Colleyville Heritage GM,Success Academy HSLA-BROOKLYN BB,Osmane Sanogo,Aff,28.5,28.2
Delores Taylor Arthur School for Young Men JB,Harrison FW,Osmane Sanogo,Aff,29.0,28.9
Lakeridge JZ,Clear Lake RM,Seth Lee,Neg,28.8,29.3
Greenhill AK,Plano West AR,Jacob Nails,Neg,28.8,28.9
Bellingham ES,Brophy VF,Chance Boreczky,Neg,30.0,28.0
Brophy MS,Sophie B. Wright Institute Of Academic Excellence TS,Grant Chmielewski,Aff,28.0,27.5
