Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Greenhill TH,Cabot KB,Colton Gilbert,Aff,28.9,28.8
St Mary's Dominican SR,Walt Whitman SC,Robert Arroyo,Neg,29.5,30.0
Greenhill EX,Delores Taylor Arthur School for Young Men JW,Amanda Ciocca,Aff,29.3,29.2
St Thomas CO,Elkins SS,Austin Broussard,Neg,27.0,27.1
Newark Science DA,University ZA,Shannon Castelo,Neg,28.5,30.0
Delores Taylor Arthur School for Young Men JB,Newark Science AL,Colton Gilbert,Neg,29.7,29.9
Acton-Boxborough HS,Harrison AG,Nicholas Ford,Neg,28.3,29.0
Harrison FW,Dr. Phillips CL,Minh Le,Aff,29.1,28.3
Iowa City West JL,Kinkaid SZ,Jacob Nails,Aff,28.6,28.5
Midtown NF,Brophy VF,Amanda Ciocca,Aff,29.6,29.5
Greenhill VT,Village SZ,Truman Le,Neg,28.4,29.1
Millard North KB,James Logan JS,Jacob Nails,Aff,29.2,29.0
Collegiate RP,University NB,Sam Fulton,Neg,27.0,30.0
Delores Taylor Arthur School for Young Men DN,Success Academy HSLA-BROOKLYN BB,Darlene Wisniewski,Neg,28.1,28.2
Winston Churchill PH,Clear Lake RM,Philip Dai,Aff,29.7,29.6
Harrison AN,James Logan MD,Seth Lee,Aff,28.9,28.7
Hawken JJ,Clear Lake LL,Lydia Wang,Aff,28.5,28.3
Waring MB,Sophie B. Wright Institute Of Academic Excellence BP,Sebastian Cho,Aff,28.9,28.6
Sophie B. Wright Institute Of Academic Excellence AM,Wayzata BF,Elizabeth Elliott,Neg,28.8,28.9
Greenhill PS,Brophy MS,Austin Broussard,Aff,28.5,28.0
University JK,Colleyville Heritage GM,Zoie Wong,Neg,28.0,29.0
Northland Christian LM,Greenhill AK,Diego Arcos,Neg,29.3,29.4
Greenhill PR,Little Rock Central CS,Mark Bishop,Neg,28.0,29.0
Greenhill DM,Northland Christian AH,Sebastian Cho,Aff,29.3,29.2
Delores Taylor Arthur School for Young Men LD,James Logan MA,Chetan Hertzig,Neg,27.8,27.9
Greenhill RK,Little Rock Central KC,Philip Dai,Neg,28.9,29.0
Acton-Boxborough NK,Wheatley AM,Nicholas Ford,Aff,29.6,28.7
Kinkaid EM,Travis B. Bryan EC,Chance Boreczky,Neg,29.3,29.4
Flintridge Prep IL,University AS,Jennifer Buckner,Aff,29.9,29.7
Greenhill MA,Village SL,Truman Le,Aff,28.9,28.5
Clear Lake CW,Greenhill AN,Diego Arcos,Aff,30.0,29.9
Seven Lakes JF,Kinkaid CM,Daphne O’Sullivan,Aff,29.0,28.0
Lakeridge JZ,Iowa City West FH,Maggie Woodward,Aff,29.6,29.5
Midtown HJ,North Allegheny KW,Jennifer Buckner,Neg,29.5,29.6
Cornerstone ES,Wayzata NS,Eva Lamberson,Aff,28.4,28.3
Holy Trinity Episcopal AR,Lafayette LT,Feng Liang,Aff,29.0,28.8
Plano West RC,Bellingham ES,Charles Zenhausern,Neg,28.9,29.3
Plano West AR,Harrison AGa,Seth Lee,Aff,29.1,29.0
Holy Trinity Episcopal CH,Altamont SB,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
,Sophie B. Wright Institute Of Academic Excellence TS,,Neg BYE,Neg BYE,
