Aff,Neg,Judges,Votes,Win
Flintridge Prep CY,College Prep HP,"Nupur Mehrotra																																		Rohit Srinivas																																		Tom Woodhead","Neg																												Neg																												Neg","3-0																															NEG"
St Francis CB,Los Altos PT,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT"
