Pro,Con,Judge,Win,"Pro								Points","Con								Points"
Westlake MN,Lexington MZ,Kai Xie,Con,"ZMujeeb																																																												26.0																																																																																								TNguyen																																																												26.5","LZhang																																																												27.0																																																																																								AMarri																																																												26.5"
Canyon Crest HP,Lexington RR,James Miller,Con,"JPeng																																																												28.0																																																																																								CHuang																																																												27.5","SRevankar																																																												29.0																																																																																								MRaythatha																																																												29.0"
Acton-Boxborough SG,Colorado Academy Independent IM,Hassan Palanpurwala,Pro,"VGollapudi																																																												30.0																																																																																								GSivasenthil																																																												30.0","BMiller																																																												30.0																																																																																								RIyengar																																																												30.0"
West Windsor Plainsboro South TH,Shrewsbury SP,Alefiya Albers,Pro,"IHarish																																																												29.5																																																																																								ATelang																																																												29.5","KSatheesh Kumar																																																												29.5																																																																																								SPappu																																																												28.5"
Weston KS,Newton South TK,Noah Reese,Con,"JKim																																																												29.0																																																																																								KSzeto																																																												29.5","AThomas																																																												29.0																																																																																								ZKapoor																																																												29.0"
William Fremd DI,Winchester AS,Osezele Okoruwa,Pro,"LDandekar																																																												28.2																																																																																								RIyengar																																																												28.8","FAlbers																																																												27.3																																																																																								GS																																																												27.9"
Lincoln-Sudbury AK,Weston VD,Kallol Mondal,Pro,"FKhan																																																												29.0																																																																																								GAyala																																																												28.0","ADing																																																												28.0																																																																																								EVance																																																												28.0"
Syosset MZ,James Madison RK,Kylie Nguyen,Pro,"JMeng																																																												29.5																																																																																								LZhao																																																												29.6","JReznikov																																																												29.2																																																																																								NKamath																																																												29.0"
Newton South RS,Olympia CP,Razeen Nasar,Con,"HRafat																																																												29.8																																																																																								RSanthanam																																																												29.7","LCumberbatch																																																												30.0																																																																																								KParikh																																																												29.9"
CR North KV,Acton-Boxborough VS,Zahra Dinkins,Con,"SKapure																																																												28.5																																																																																								NVatsya																																																												29.0","ASenani																																																												29.0																																																																																								SVatsa																																																												28.5"
Harbinger XP,New Orleans Charter Science And Math SW,Paul Thomas,Pro,"MXi																																																												29.5																																																																																								JPan																																																												29.0","CWarren																																																												28.5																																																																																								JSchreiber																																																												28.0"
Newton South BD,Emerald HN,Patricia Collazo,Pro,"LBen-Levi																																																												29.0																																																																																								KDa																																																												29.0","LHaile																																																												29.0																																																																																								HNutakki																																																												29.0"
Newton South MJ,Castro Valley GH,Aanya Ghosh,Con,"HJeong																																																												28.7																																																																																								DMohan																																																												28.7","KGarg																																																												28.8																																																																																								THughes																																																												28.8"
Lexington LX,Newton South TP,Manikanta Patasmetti,Con,"CLi																																																												27.0																																																																																								LXia																																																												28.0","IPang																																																												28.0																																																																																								JTendulkar																																																												28.0"
James Madison SS,Horace Mann EP,Sadaf Zahoor,Con,"ASaraf																																																												28.1																																																																																								KShnekendorf																																																												28.2","TErgin																																																												28.4																																																																																								YPinchuk																																																												28.3"
McLean KZ,BASIS Chandler YA,Jimmy Yang,Pro,"NKim																																																												28.5																																																																																								JZou																																																												28.8","PAnnapureddy																																																												28.8																																																																																								PYelamanchili																																																												28.5"
North Allegheny GR,Newton South WS,Sachin Letchumanan,Pro,"AGhosh																																																												29.0																																																																																								ARaajiv Sai																																																												29.5","ASubramanian																																																												28.5																																																																																								LWang																																																												28.0"
Newton South OS,Solon DS,RajaGuru Sivagurunathan,Con,"KShraytah																																																												29.0																																																																																								GOliveira																																																												28.5","FDahiya																																																												29.2																																																																																								SShong																																																												29.3"
Cranbrook WT,Hunter YU,Amanda Nobra,Pro,"ATang																																																												30.0																																																																																								AWu																																																												29.0","JUrena-Bernabel																																																												28.0																																																																																								ZYeh																																																												27.0"
Notre Dame San Jose PB,Newton South AW,Akmal Mujeeb,Con,"AParikh																																																												28.5																																																																																								ABaul																																																												29.0","MWu																																																												28.5																																																																																								MAdler																																																												29.0"
Lexington SP,Pine Richland Independent JN,Anu Saraf,Pro,"SPokharna																																																												29.1																																																																																								DShah																																																												29.3","ANagrath																																																												28.9																																																																																								HJhamb																																																												28.7"
