Aff,Neg,Judges,Votes,Win
Midtown HJ,Clear Lake RM,"Rose Larson																																						Gregory Cohen																																						Zachary Valdes","Aff																															Aff																															Aff","3-0																															AFF"
Lake Highland Prep HL,Village SZ,"Robert Quinn																																						Gabe Floyd																																						Misty Wang","Aff																															Aff																															Aff","3-0																															AFF"
