Aff,Neg,Judges,Votes,Win
Dougherty Valley SL,BASIS Phoenix RS,"Rajesh Kulandaivadivelu																																						Sherry Meng																																						Jacqueline Croswhite","Neg																															Neg																															Aff","2-1																															NEG"
Hamilton NS,Dougherty Valley SV,"Nate Graziano																																						Lumen Joslin																																						Emerald Spencer","Neg																															Neg																															Aff","2-1																															NEG"
Brophy TJ,BASIS Scottsdale SS,"Kyle Hietala																																						Paul Li																																						Philimon Yosafat","Aff																															Neg																															Aff","2-1																															AFF"
Park City SV,Brophy VF,"Asia Thomas																																						Paddu Vedam																																						Lukas Fantin","Neg																															Aff																															Neg","2-1																															NEG"
Dougherty Valley PN,BASIS Scottsdale TK,"Senthil Sivaprakasam																																						Annisa Cardona																																						Maanik Chotalla","Neg																															Aff																															Neg","2-1																															NEG"
BASIS Phoenix SL,BASIS Scottsdale JV,"Rajani Chennamaneni																																						Jason Barton																																						Genevieve Gunnarson","Aff																															Neg																															Aff","2-1																															AFF"
Kent Denver CM,BASIS Peoria YS,"Vasudevan Swamidurai																																						Ryan Knippel																																						Alexander Brown","Neg																															Aff																															Aff","2-1																															AFF"
Corner Canyon CF,Corner Canyon WH,,Corner Canyon CF advances,Corner Canyon CF advances
