Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Concord Carlisle IB,Phillips Exeter Independent KG,Sanjay Srivastava,Neg,29.0,29.5
West Des Moines Valley AM,University YC,Stephen Scopa,Aff,28.0,27.8
Scarsdale KC,University JH,Sonnie Picallo,Aff,28.7,29.0
Phillips Exeter Independent ES,American Heritage Broward JX,Chris Castillo,Aff,28.9,28.8
Boston Latin SB,Walpole RM,Chen Lu,Aff,28.8,28.5
American Heritage Broward CM,Acton-Boxborough AJ,Graciela Mohamedi,Aff,28.7,28.4
Harrison BS,Strake Jesuit  MM,Joe Getto,Neg,28.5,29.3
American Heritage Broward JG,Bronx Science CH,aidan etkin,Aff,28.3,28.4
Cary Acad DH,Lake Highland Prep CG,wyatt hatfield,Aff,28.8,28.4
Newark Tech IR,Arlington GZ,Muthukaruppan Annamalai,Aff,28.5,28.0
Ridge MS,Harrison AN,Conal Thomas-McGinnis,Aff,28.8,28.9
Cary Acad RR,American Heritage Broward CW,Conal Thomas-McGinnis,Neg,29.9,29.7
Lake Highland Prep NA,Strake Jesuit  MMa,Shruti Narayanabhatla,Neg,29.0,29.1
Cherry Hill HS East CR,American Heritage Broward EC,Mahender Gurram,Aff,29.4,29.3
Strake Jesuit  SR,Lake Highland Prep WH,Everest Yang,Neg,29.7,30.0
Brookline SB,Poly Prep RG,Spencer Swickle,Neg,28.3,28.4
Acton-Boxborough AK,West Des Moines Valley JN,Nicholas Ford,Aff,28.7,28.8
Success Academy HSLA-BROOKLYN BB,Ridge SK,Jaden Tepper,Neg,28.8,29.2
Colleyville Heritage CB,Germantown CZ,Vik Maan,Neg,29.6,29.8
Cary Acad SM,McDowell GW,Feodor Morozov,Aff,29.5,29.0
Acton-Boxborough CG,Horace Greeley AM,Alison Arthur,Aff,28.4,28.3
West Des Moines Valley LS,Lake Highland Prep GM,Hunniya Ahmad,Aff,29.8,29.0
Horace Greeley CC,Bronx Science KL,Pavitra Chari,Aff,29.4,29.2
Bronx Science JS,Acton-Boxborough NK,Shruti Narayanabhatla,Neg,28.8,29.1
Strake Jesuit  AS,Lake Highland Prep SV,Charles Zenhausern,Aff,29.2,29.5
Bronx Science LW,West Des Moines Valley LV,Chris Castillo,Aff,28.2,28.0
Walpole TS,Wheatley AM,Casey Meyer,Neg,28.2,28.7
Lake Highland Prep ET,Ridge HK,Hunniya Ahmad,Neg,28.7,28.8
Arlington YZ,Brooklyn Emerging Leaders KB,Pavitra Chari,Aff,28.5,28.3
Strake Jesuit  CC,Harrison AGa,Nicholas Ford,Neg,28.2,28.3
Acton-Boxborough HS,Newark Tech VA,Rusem Paul,Aff,28.1,28.0
Brookline SD,Bronx Science IM,Stephen Scopa,Neg,27.9,29.0
Waring MB,McDowell EC,Jose Rivera,Aff,29.0,28.0
McNeil AS,Strake Jesuit  JW,aidan etkin,Neg,29.5,30.0
Winchester AW,Lake Highland Prep PS,wyatt hatfield,Neg,27.9,29.7
Harrison AG,Brooklyn Emerging Leaders LG,Bernardo Medeiros,Aff,29.2,28.5
Scarsdale VT,McDowell TK,Joe Getto,Aff,28.8,28.2
Ridge AM,Bronx Science AT,Leo Wang,Aff,28.9,28.2
Concord Carlisle NA,Elkins SS,Guhan Krishnan,Neg,28.9,29.0
West Des Moines Valley JW,Phillips Exeter Independent RQ,Sonnie Picallo,Neg,28.8,29.7
Northstar Academy HS - Newark JO,Arlington EL,Muthukaruppan Annamalai,Aff,29.5,29.0
Brookline PB,Scarsdale AM,Vik Maan,Neg,28.2,28.3
Colleyville Heritage GM,Harrison FW,,"Aff BYE																									Neg BYE","Aff BYE																									Neg BYE",
,Boston Latin RB,,Neg BYE,Neg BYE,
