Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
McNeil AS,Plano West SG,Nate Watkins,Aff,29.6,29.2
McNeil JL,Ronald Reagan SR,Anderson Hendrix,Aff,28.5,28.1
Dublin AG,Strake Jesuit  MM,Truman Le,Neg,29.3,29.4
Coppell KT,McNeil NV,Amanda Ciocca,Aff,29.2,29.1
Plano West RC,Isidore Newman DC,Truman Le,Aff,29.0,28.9
Little Rock Central SH,Horace Greeley CC,Bodhi Rosen,Neg,28.0,28.6
Harrison FW,North Dallas SJ,Nicholas Santiago,Aff,28.1,27.9
Harker SS,Harvard-Westlake KM,Bryce Sheffield,Neg,29.5,29.6
Clear Lake CW,Marlborough KM,Dhruva Mambapoor,Neg,28.5,28.6
Harvard-Westlake EY,BASIS Silicon Valley VP,Ishan Rereddy,Neg,28.8,29.2
Horace Greeley AM,Strake Jesuit  KS,DH Henderson,Neg,29.3,29.4
Vestavia Hills MH,Clear Lake RZ,Jacob Nails,Neg,28.9,29.1
Greenhill AK,Horace Greeley SG,Scott Phillips,Neg,29.1,29.2
Lynbrook OM,Northland Christian LM,Eric Melin,Neg,29.4,29.6
St Thomas CO,Greenhill AN,Emanuel Vargas,Neg,28.7,28.9
Harvard-Westlake LS,Village SZ,Chris Castillo,Neg,29.2,29.4
Cabot KB,McNeil AP,Em Jackson,Aff,28.8,28.4
Greenhill DM,Little Rock Central GT,Bryce Sheffield,Aff,29.6,29.2
Memorial EJ,Westwood AV,Alexandra Mork,Aff,29.0,27.9
Cypress Ranch SS,McCallum MF,Kendra Cordero,Aff,29.0,26.0
Coppell ZM,Isidore Newman MB,Jenn Buckner,Neg,28.3,29.2
McCallum JF,Strake Jesuit  JW,Laura Huang,Neg,28.5,29.3
Edgemont AG,Westwood AP,Elijah Cruz,Neg,28.7,29.0
Vestavia Hills VZ,Marlborough LF,Chris Castillo,Aff,29.5,29.1
Isidore Newman RH,Northland Christian LH,Jacob Lugo,Aff,28.4,28.3
Greenhill EX,Waring MB,Chetan Hertzig,Aff,29.4,29.3
Edgemont AP,Barrington AC,Avery Wilson,Neg,28.7,28.9
BASIS Scottsdale JV,Strake Jesuit  MZ,Aryan Jasani,Aff,29.0,28.9
Edgemont VS,Barack Obama Male Leadership Academy (HS) BE,Shania Hunt,Aff,28.6,28.5
Little Rock Central YH,Memorial AW,Leo Crowley,Neg,28.8,29.3
Westwood DV,Meadows TB,Blake Ziegler,Neg,29.0,29.2
Isidore Newman SE,Marlborough LS,Kabir Buch,Neg,28.9,29.0
Harker NB,Strake Jesuit  SW,Ava Moon,Aff,29.3,28.9
"Hillcrest HS - Dallas, TX RB",Lynbrook AS,Elijah Cruz,Neg,28.9,29.0
Marlborough AM,Harker SD,Leo Crowley,Neg,29.2,29.3
Westwood SM,Colleyville Heritage CB,Claudia Ribera,Neg,29.0,29.1
Harrison AN,Little Rock Central CS,Rafael Sanchez,Neg,29.2,29.5
Memorial CS,Lynbrook VV,Kabir Buch,Neg,28.9,29.3
Westlake JL,Harker TP,Erick Berdugo,Neg,28.5,29.5
Marlborough OO,Plano West AR,Rahul Penumetcha,Aff,29.4,29.3
Acton-Boxborough NK,Harker LC,Ishan Rereddy,Aff,29.4,29.1
Marlborough RB,Coppell SY,Amanda Ciocca,Aff,29.3,28.7
Sonoma AM,Harvard-Westlake DB,Chetan Hertzig,Aff,29.6,29.5
Strake Jesuit  SR,Harvard-Westlake JT,Laura Huang,Aff,29.3,29.1
Plano West NS,Lynbrook BZ,Alexandra Mork,Neg,29.0,29.2
Lovett EL,Harker SSe,Kush Vijapure,Neg,29.0,29.8
Colleyville Heritage GM,Trivium CM,Evan Gilbert,Aff,29.5,28.0
