Pro,Con,Judges,Votes,Win
Bronx Science AC,Albuquerque HS,"Andy Stubbs																																						Andrew Johnson																																						Phoebe Chung","Pro																															Pro																															Pro","3-0																															PRO"
Midtown MB,Christopher Columbus AC,"Elise Matton																																						Zach Dyar																																						Tracy Brown","Con																															Pro																															Pro","2-1																															PRO"
