Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Strake Jesuit  AS,Carnegie Vanguard JB,Lilly Broussard,Aff,29,28
Harvard-Westlake LR,Brophy YS,Jack Quisenberry,Aff,29,28
Westlake AH,Lynbrook BZ,Philimon Yosafat,Aff,29,29
Marlborough WR,Strake Jesuit  OZ,Lilly Broussard,Aff,30,29
Greenhill MA,Immaculate Heart AW,Chris Theis,Neg,28,28
Northland Christian JM,Immaculate Heart SS,Brett Cryan,Aff,29,29
Coppell KT,Heights EP,Soohyuk Yoon,Neg,30,29
Westlake MR,Dulles JC,Alexander Yoakum,Aff,30,28
Cary Acad DH,Barrington AC,Alexander Yoakum,Neg,28,29
Peninsula AB,Northland Christian LM,Elmer Yang,Neg,29,29
Coppell EH,Kinkaid SZ,Suhani Jampala,Neg,29,30
Monta Vista AA,Southlake Carroll TY,David Dosch,Aff,29,28
Northland Christian AH,Greenhill AK,Alexandra Mork,Aff,28,28
Newark Science AL,Christopher Columbus MM,dylan jones,Aff,29,28
Stephen F Austin EN,Dulles TV,Chris Castillo,Aff,28,28
Winston Churchill EM,Harrison JB,Isaac Chao,Neg,27,30
Peninsula AL,Carnegie Vanguard LH,Patrick Fox,Neg,29,29
St Agnes CL,Flower Mound AM,Joseph Georges,Neg,29,29
Strake Jesuit  SV,Clear Springs EG,John Sims,Aff,29,29
Lovejoy SD,BASIS Independent Silicon Valley JK,Jack Quisenberry,Neg,28,29
Coppell SK,Meadows ZN,Philimon Yosafat,Aff,29,28
Immaculate Heart EL,Harker AS,Anna Herrig,Neg,29,30
West Des Moines Valley LS,St Agnes SL,John Sims,Aff,29,28
McNeil MY,Harker SS,Scott Phillips,Neg,29,29
LAMP RR,Lynbrook MD,David Dosch,Aff,29,28
Harker AA,Plano East PG,Riley Rees,Neg,29,29
Heights CT,Travis B. Bryan EC,Aashir Sanjrani,Aff,28,28
Lynbrook OM,Strake Jesuit  JW,Alexandra Mork,Neg,29,29
Arizona LK,Delores Taylor Arthur School for Young Men JB,Claudia Ribera,Neg,28,29
Lake Washington AC,Peninsula AY,Patrick Fox,Neg,28,29
Meadow Glen VW,Harker VL,Sai Karavadi,Aff,29,29
Monta Vista KR,Concord Carlisle FZ,Chris Theis,Neg,28,29
Westwood AP,Village SZ,Elmer Yang,Neg,29,29
Harker RA,McNeil KJ,Sai Karavadi,Aff,30,29
Harvard-Westlake JT,Stanford OHS AY,Quentin Clark,Aff,28,28
Winston Churchill PH,Harvard-Westlake WL,Anna Myers,Neg,29,29
Marlborough MJ,Dulles CS,Tim Alderete,Aff,30,28
Notre Dame San Jose AG,Jasper RC,Cana Blanton,Aff,29,29
Strake Jesuit  NW,Harker PG,Gordon Krauss,Neg,29,30
St Agnes EH,Newark Science AM,dylan jones,Aff,29,28
Peninsula SU,Southlake Carroll AS,Isaac Chao,Neg,28,28
Harvard-Westlake LD,Lynbrook JH,Gordon Krauss,Aff,29,28
Cary Acad RR,Southlake Carroll GD,Joseph Georges,Aff,28,28
Westwood IX,West Des Moines Valley JB,Vontrez White,Aff,29,29
Harrison JG,Brophy TJ,Scott Phillips,Aff,29,29
McNeil AB,East Chapel Hill AX,Chris Castillo,Neg,28,28
Strake Jesuit  VJ,Troy AP,Michael Harris,Neg,28,29
Plano East VR,Northland Christian JH,Brett Cryan,Neg,28,28
Strake Jesuit  KM,Harvard-Westlake MT,Anna Myers,Aff,29,29
Sage Oak Charter AK,Marlborough HL,Tim Alderete,Neg,28,29
Walt Whitman HZ,Peninsula KN,Allyson Spurlock,Aff,29,29
Immaculate Heart HY,McNeil AS,Anna Herrig,Aff,29,28
