Aff,Neg,Judges,Votes,Win
Fairview SP,Marlborough ED,"Angela Engels																																						Tommy Mounarath																																						Lacy Sylvia","Neg																															Neg																															Neg","3-0																															NEG"
Marlborough WR,Marlborough PP,,Marlborough WR advances,Marlborough WR advances
Marlborough HL,Marlborough RB,,Marlborough HL advances,Marlborough HL advances
Marlborough PS,Marlborough OO,,Marlborough PS advances,Marlborough PS advances
