Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Palm Bay Magnet CN,Lamar RM,Vicki Balzer,Aff,29.4,28.8
Lexington AR,Isidore Newman EE,Amy Bartlett,Neg,28.2,29.3
Isidore Newman OD,Holy Trinity Episcopal RP,Xain Bhagwandin,Neg,28.9,29.0
Cary DH,Garland LA,Yajat Bhargav,Aff,30.0,29.9
Durham CW,East Chapel Hill NC,John Sims,Aff,28.7,28.6
Lexington AT,Durham PA,Chris Brandmeir,Neg,28.3,28.6
Briarcliff EW,William G. Enloe AN,Austin Broussard,Aff,28.5,28.0
Ardrey Kell RG,Millard North SB,Beth Cole,Aff,28.9,28.7
Wilcox SM,Isidore Newman AB,River Cook,Neg,28.1,28.2
Edgemont Junior-Senior AS,"University HS, Irvine RN",Tim Do,Neg,27.3,28.7
Whitmer OD,Kenston BK,Sean Fahey,Aff,28.7,28.0
Cary SM,Lovejoy KT,John Fruge,Neg,27.5,28.0
Germantown YK,MAST@FIU MH,Balaji Gopalakrishnan,Aff,29.0,28.0
Westlake JM,Cary AH,Karla Guanilo,Aff,29.0,28.0
Mountainside RH,Durham SA,Eric He,Neg,27.6,28.9
William G. Enloe RN,Cary BF,Colter Heirigs,Aff,28.6,28.5
Lexington SF,Isidore Newman NX,Rohit Jagga,Aff,29.4,28.5
Unionville AS,Vestavia Hills EP,Anuj Jain,Aff,28.7,28.5
Cary RL,Laurel KT,Daksh Kapoor,Aff,28.0,27.0
Charlotte Country Day AC,Edgemont Junior-Senior EG,Nicolas Kyle,Aff,29.0,28.0
Ardsley KK,MAST@FIU DZ,Ryan Lampman,Neg,28.0,28.2
Durham RL,Edgemont Junior-Senior MB,Jack Liu,Aff,29.0,27.0
Lexington JW,Sage Oak Charter AK,Yufeng Liu,Neg,27.0,29.0
Sequoyah PJ,Laurel KE,Ashish Mahendru,Neg,27.0,29.0
Jackson-Reed RK,John Paul II EZ,Jeff Harkleroad,Aff,29.7,28.2
Lamar AM,William G. Enloe VR,Punitha Natarajan,Neg,28.5,29.0
Bolivar SM,MAST@FIU ML,Bill Nichols,Neg,26.0,28.0
Providence Senior AK,Acton-Boxborough AA,Smitha Patchigolla,Aff,28.8,27.2
Isidore Newman SR,Mercer Island KS,Daniel Shi,Neg,29.9,30.0
Lexington RL,Jackson-Reed WN,Abhived Pulapaka,Aff,29.1,29.0
Cary HA,Lexington AB,Zach Banks,Aff,28.0,27.5
Lake Highland Prep AR,Cary RR,Cade Savoy,Neg,28.3,28.7
Ardsley LL,Valdosta HC,Joshua St. Peter,Aff,28.9,28.5
Acton-Boxborough AL,Lexington ML,Praphulla Suryawanshi,Aff,28.7,28.4
Marvin Ridge AP,Unionville IC,Zee Wang,Neg,27.5,28.0
Lexington AG,Cleveland HS (OR) XB,Biao Zhang,Neg,28.5,29.0
Unionville IQ,Lake Nona RC,Michael Zhou,Neg,28.0,29.5
Lake Nona FS,Cleveland HS (OR) AC,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Eastern LW,Cleveland HS (OR) AA,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Westwood AG,JPG JF,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
