Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Valdosta HC,Millard North SB,Zach Banks,Aff,27.8,27.6
Wilcox SM,Unionville IQ,Amy Bartlett,Aff,27.9,27.8
Durham PA,"University HS, Irvine RN",Yajat Bhargav,Aff,30.0,29.9
Lexington AB,Kenston BK,John Sims,Aff,28.0,28.2
Charlotte Country Day AC,Vestavia Hills EP,Austin Broussard,Neg,28.0,28.3
Unionville IC,Lake Highland Prep AR,Joyce Burdno,Aff,29.0,28.0
Isidore Newman SR,Ardsley KK,Carol Chung,Neg,27.8,28.8
Garland LA,Bolivar SM,Beth Cole,Neg,28.2,28.4
JPG JF,William G. Enloe AN,Alexandra Dattoli,Neg,28.5,28.7
Unionville AS,Cary BF,Tim Do,Aff,28.7,28.3
Edgemont Junior-Senior EG,Lake Nona RC,Faizaan Dossani,Aff,28.4,28.3
Isidore Newman EE,Cary DH,Karla Guanilo,Aff,29.0,28.0
Whitmer OD,Jackson-Reed RK,Eric He,Neg,27.9,28.0
Cary RR,Lexington RL,Colter Heirigs,Neg,28.7,28.3
Isidore Newman OD,Cary SM,Jonathan Hsu,Neg,28.4,28.5
Lexington AG,Jackson-Reed WN,Rohit Jagga,Neg,28.0,29.0
Marvin Ridge AP,Holy Trinity Episcopal RP,Daksh Kapoor,Neg,27.0,28.0
Laurel KT,Cleveland HS (OR) XB,Nicolas Kyle,Aff,29.0,28.0
Mercer Island KS,Acton-Boxborough AL,Ryan Lampman,Aff,28.5,28.4
Sequoyah PJ,Cary RL,di wu,Neg,28.5,29.2
William G. Enloe RN,MAST@FIU ML,Jack Liu,Neg,29.1,29.5
Westlake JM,Ardsley LL,Yufeng Liu,Aff,29.3,28.6
Durham CW,MAST@FIU DZ,Ashish Mahendru,Aff,29.0,28.5
Lamar RM,Edgemont Junior-Senior AS,Daniel Shi,Aff,30.0,29.9
Cleveland HS (OR) AC,Ardrey Kell RG,Punitha Natarajan,Neg,28.5,29.0
Lexington ML,Mountainside RH,Jeff Harkleroad,Neg,26.9,29.6
Lexington SF,Briarcliff EW,Hetal Patel,Neg,28.3,28.5
Westwood AG,Edgemont Junior-Senior MB,Casey Powell,Neg,28.0,28.4
Lexington AR,Isidore Newman NX,Abhived Pulapaka,Neg,28.2,28.4
Lamar AM,Cleveland HS (OR) AA,Sanjana Raj,Aff,29.0,27.5
Sage Oak Charter AK,Isidore Newman AB,Snekha Rajasekaran,Neg,29.0,29.1
Acton-Boxborough AA,East Chapel Hill NC,Tristan Rios,Neg,28.5,29.5
Lovejoy KT,Eastern LW,Cade Savoy,Neg,28.3,28.1
Germantown YK,Lexington AT,Joshua St. Peter,Neg,28.3,29.4
Cary AH,Laurel KE,Shalini Tyagi,Neg,29.0,29.2
Cary HA,William G. Enloe VR,Zee Wang,Neg,28.5,29.0
Providence Senior AK,Durham SA,Biao Zhang,Aff,29.3,29.2
Palm Bay Magnet CN,Durham RL,Michael Zhou,Neg,28.5,29.0
Lexington JW,John Paul II EZ,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
MAST@FIU MH,,,Aff BYE,Aff BYE,
