Pro,Con,Judges,Votes,Win
Archbishop Mitty SS,Saratoga JG,"Devon Stevenson																																						Dylan Pope																																						Nima Tomsuren","Pro																															Con																															Con","2-1																															CON"
Lincoln-Sudbury RC,Los Altos DD,"Sky Juinio																																						Ellie Wu																																						Ishan Rereddy","Pro																															Con																															Pro","2-1																															PRO"
Monta Vista GT,Bellarmine  JL,"Xavier Rolston																																						Seema Guru																																						Gordon Wilson","Pro																															Con																															Pro","2-1																															PRO"
BASIS Peoria Independent AL,McLean WW,"Ken Bhardwaj																																						Ethan Ramos																																						Beth Cole","Pro																															Pro																															Pro","3-0																															PRO"
Nueva YD,Interlake BR,"Shikhar Kaul																																						Neha gupta																																						Kurtis Lee","Con																															Con																															Con","3-0																															CON"
Nueva DC,Ridge SL,"Cynthia Lei																																						Chetna Mahajan																																						Sunitha Mutnuri","Pro																															Con																															Con","2-1																															CON"
Leland WR,Centennial KP,"Cecilia Xi																																						Asma Charania																																						Bryan Benitez","Pro																															Pro																															Pro","3-0																															PRO"
BASIS Peoria Independent GV,National Debate Club (NDC) IB,"Gabe Rusk																																						Spencer Orlowski																																						Rashmi Goyal","Con																															Con																															Con","3-0																															CON"
