Pro,Con,Judges,Votes,Win
National Debate Club (NDC) IB,Saratoga JG,"Ethan Ramos																																						Bryan Benitez																																						Reva Sharma","Con																															Con																															Con","3-0																															CON"
Leland WR,Lincoln-Sudbury RC,"Devon Stevenson																																						Malcolm Davis																																						Srikanta Tirthapura","Con																															Con																															Pro","2-1																															CON"
Ridge SL,Monta Vista GT,"Xavier Rolston																																						Dylan Pope																																						Cecilia Xi","Con																															Con																															Con","3-0																															CON"
BASIS Peoria Independent AL,Interlake BR,"Ken Bhardwaj																																						Sky Juinio																																						Beth Cole","Pro																															Con																															Pro","2-1																															PRO"
