Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
William G. Enloe PD,Cary AH,Eva Lamberson,Aff,27.7,27.5
Archbishop Mitty AC,Southlake Carroll DS,Lilia Guizatoullina,Neg,28.7,28.8
Lovejoy KT,Harvard-Westlake AW,Yardley Rosas,Neg,28.5,28.7
Westridge TW,Harvard-Westlake WL,Skye Spindler,Aff,29.7,29.6
Harvard-Westlake LS,Northland Christian AH,Jeremiah Jolivette,Aff,29.1,28.9
Harker AV,Coppell SK,Tom Geairn III,Neg,28.4,28.5
Strake Jesuit  AW,Los Altos AK,Joseph Barquin,Neg,27.8,29.2
Marlborough FM,MAST@FIU ML,Klil Loeb,Neg,29.5,30.0
Carnegie Vanguard KF,Jordan AM,Alexandra Dattoli,Aff,28.0,27.5
MAST@FIU DZ,Harker AS,Adesuwa Omoruyi,Neg,27.5,28.0
Marlborough ED,Harker SS,Patrick Tolan,Neg,28.9,29.3
Rolling Independent PG,Challenge Early JA,David Coates,Neg,27.5,27.8
Stanford OHS AY,Harker DS,Dina Berry,Aff,28.8,28.7
East Chapel Hill AX,Sage Oak Charter AK,Pritam Mishra,Neg,28.9,29.4
West Des Moines Valley JS,William P. Clements Independent AD,Joseph Georges,Neg,27.8,29.1
Mira Loma CF,Albert Cai,Kwudjwa Osei,Neg,28.5,28.6
Dublin HS Independent AG,Silver Creek KZ,Elissa Lu,Neg,28.2,28.7
Heights EP,West Des Moines Valley CK,Graham Johnstone,Aff,28.7,28.5
Mission San Jose AD,Westlake AH,Gerard Grigsby,Aff,27.2,27.0
Coppell AS,Palm Bay Magnet CN,Zavia Z,Neg,28.0,28.5
Lexington AM,BASIS San Antonio Shavano KS,Ethan Choi,Aff,29.2,29.1
Dulles NJ,King CP,Wyatt Hatfield,Neg,28.9,29.0
Marlborough PS,BASIS San Antonio Shavano MH,Jake Kunzler,Aff,30.0,29.5
West Des Moines Valley BT,Archbishop Mitty AP,Valorie Lam,Neg,27.7,28.7
Strake Jesuit  DA,Durham SA,Parker Traxler,Neg,29.9,30.0
Saratoga EV,Marlborough RB,Rahul Penumetcha,Neg,28.9,29.1
Marlborough SM,Claudia Taylor Johnson JA,Taylor Tsan,Neg,28.7,28.8
Walt Whitman HZ,Apple Valley KW,David Herrera,Aff,29.3,29.0
Laurel KE,Collegiate ND,Andrew Shea,Aff,30.0,29.9
Harvard-Westlake CR,Marlborough LS,Joshua Stinson,Neg,30.0,29.0
Hunter DW,Harker PG,Akeela Naqvi,Aff,30.0,29.5
Holy Trinity Episcopal RP,Dougherty Valley PA,Patrick Tapia,Aff,28.5,28.0
Canyon Crest DD,Loyola CM,Brayan Loayza,Aff,28.8,28.6
Dougherty Valley RM,Saratoga NL,Sreedhar Rao,Aff,28.7,28.2
Southlake Carroll AS,Brophy CC,Jarvis Xie,Neg,29.1,28.7
Mercer Island AW,Brophy TJ,Diego Flores,Neg,28.5,29.0
