Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Fairview UB,Holy Trinity Episcopal RP,Clement Agho-Otoghile,Aff,28.5,28.0
Collegiate ND,Dulles VN,Sira Ahuja,Neg,28.9,29.0
Marlborough JS,Rolling Independent PG,Neda Bahrani,Neg,29.5,29.7
St Francis HU,Strake Jesuit  RC,Joseph Barquin,Neg,28.6,28.8
Sammamish LW,Bellingham AP,Saied Beckford,Aff,28.6,28.5
Laurel KE,Carnegie Vanguard KF,Dina Berry,Aff,29.4,29.3
Marlborough PS,Scripps Ranch AS,Ana Bittner,Neg,29.0,29.5
Strake Jesuit  SR,Papaya Valley LK,Austin Broussard,Aff,28.8,28.0
Isidore Newman EE,Marlborough AM,Scott Brown,Aff,29.2,29.0
Heights AW,William P. Clements Independent FV,Ian Brown,Aff,29.0,28.4
Harker AP,William G. Enloe AN,Holden Bukowsky,Neg,28.5,28.9
Southlake Carroll AS,Aurorae Young KC,Jared Burke,Aff,28.6,28.8
Silver Creek KZ,Harvard-Westlake LD,Albert Cardenas,Neg,29.0,29.5
Marlborough LS,Dulles AA,Gabriel Chang-Deutsch,Neg,27.6,29.0
Strake Jesuit  JW,Harvard-Westlake CR,Sebastian Cho,Aff,29.1,29.2
Oak Ridge AA,Strake Jesuit  LW,Armaan Christ,Aff,29.3,28.4
Bellingham PB,Marlborough SL,Quentin Clark,Neg,28.3,28.5
Rolling Independent VR,Harker NA,David Coates,Neg,28.0,28.1
Seattle IC,Winston Churchill PH,Michael Convey,Neg,28.0,27.0
Dublin HS Independent AG,Stockdale AS,Matt Conway,Aff,28.6,28.4
Westlake MR,Harvard-Westlake LR,Elliott Cook,Aff,28.8,28.4
Marlborough AW,Harvard-Westlake AW,Christian Cruz,Neg,28.4,28.5
Harker DS,Isidore Newman AB,Ausha Curry,Neg,27.9,27.8
Harker AV,Jordan AM,Srijani Datta,Aff,28.5,28.0
Mercer Island AW,Heritage High WT,Lesly De Anda,Aff,30.0,29.5
Westwood AM,Bellarmine  AK,Nae Edwards,Aff,29.5,29.4
Stanford OHS AY,Challenge Early JA,Nick Fleming,Neg,28.7,28.8
Millard North AR,Heights EP,Diego Flores,Aff,28.6,28.7
Westwood VS,Harker AA,Patrick Fox,Neg,28.7,28.8
Archbishop Mitty JY,Harker RA,Tom Geairn III,Neg,27.5,28.0
Claudia Taylor Johnson JA,Monta Vista RD,Joseph Georges,Neg,28.3,29.3
Lake Washington Independent AC,Harker SSe,Gerard Grigsby,Neg,28.0,28.5
Strake Jesuit  KM,Mission San Jose AD,Prateek Gupta,Aff,28.2,28.7
Archbishop Mitty AC,Strake Jesuit  DA,Christian Han,Neg,28.4,29.1
Interlake BN,BASIS Independent Silicon Valley SK,Wyatt Hatfield,Neg,28.0,29.4
Monta Vista RC,Harker NK,Eric He,Neg,27.5,28.0
Flower Mound AM,Harker DV,David Herrera,Aff,28.6,28.5
Everett Yau,Los Altos AK,Julia Hunter,Neg,28.5,28.7
Winston Churchill EM,Harker KB,Shaan Hussain,Neg,27.0,29.0
Albert Cai,Mission San Jose SS,Graham Johnstone,Neg,28.9,29.0
Marlborough KM,Strake Jesuit  AW,Jeremiah Jolivette,Aff,29.4,28.0
Hunter DW,Oak Ridge AH,Richard Kawolics,Aff,29.0,28.8
Marlborough TZ,Honor VD,David Kilpatrick,Neg,28.0,28.9
Harvard-Westlake NL,Cary RL,Joan Kim,Neg,29.0,29.1
Monta Vista KR,Bellingham AH,Mark Kivimaki,Aff,28.4,28.3
Flower Mound ST,Lincoln East BH,Jared Koch,Neg,27.0,28.2
William G. Enloe PD,San Mateo YR,Lukas Krause,Neg,28.7,29.4
Coppell SK,Harvard-Westlake AM,Ashutosh Kumar,Aff,29.0,27.5
Dougherty Valley AP,Archbishop Mitty AP,Kwodwo Moore,Neg,28.5,28.8
Apple Valley KW,Saratoga EV,Valorie Lam,Aff,28.8,28.3
King CP,Harker PG,Truman Le,Aff,29.1,28.7
Southlake Carroll AR,Lexington RL,Yoyo Lei,Aff,28.5,28.0
Laurel KT,Marlborough RB,Briajia Levi,Neg,28.0,29.0
James Caldwell HS Independent RZ,Palm Bay Magnet CN,Lotem Levy,Neg,29.5,29.8
BASIS Independent Silicon Valley JK,Cary SM,Brayan Loayza,Aff,29.0,28.7
La Salle  LA,Cary DH,Klil Loeb,Neg,28.5,29.0
Strake Jesuit  AS,Harker NB,Gopal Majumdar,Aff,28.0,27.0
Dougherty Valley RM,Marlborough SW,Andres Marquez,Aff,29.1,29.0
Brophy TJ,Silver Creek SD,Ridhi Mehra,Aff,29.5,28.5
Durham SA,Dougherty Valley KC,Jonathan Meza,Aff,28.8,28.7
William P. Clements Independent KK,Marlborough ED,Brandon Molina,Aff,28.8,28.5
Interlake VS,Cary SH,Ryan Mulye,Neg,29.0,29.5
Harvard-Westlake IC,Harker VL,Jacob Nails,Neg,29.0,28.8
Granite Bay IS,Harker SY,Akeela Naqvi,Neg,29.5,29.0
Harvard-Westlake LS,Lovejoy KT,Ayan Nath,Neg,28.8,29.5
Harker AS,Saratoga BZ,Vanessa Nguyen,Aff,29.7,28.8
Mira Loma CF,Cary AH,Ken Nichols,Neg,27.6,28.8
Canyon Crest DD,Saratoga KM,Bhaskar Reddy Nimma,Neg,28.0,29.0
Emilio Garza,Lexington AM,Curtis Ortega,Neg,29.0,29.4
Pine View EL,Harker DA,Jacob Palmer,Aff,29.1,29.0
Clear Lake AA,Harvard-Westlake WL,Asenat Pantoja,Aff,29.5,29.4
Harker MK,Marlborough SG,Rahul Penumetcha,Aff,29.5,28.8
Loyola CM,Eagan AE,Passa Pungchai,Neg,28.0,29.0
Cary RR,Harker SS,Luke Vu,Aff,28.9,28.7
Fairview AK,MAST@FIU ML,Sreedhar Rao,Aff,28.3,27.7
West Des Moines Valley JS,Isidore Newman HN,Tristan Rios,Neg,28.1,28.2
West Boca Raton DH,Bellingham MC,Amelia Ritenour,Neg,28.2,29.1
Folsom SR,Golden State JP,Yardley Rosas,Aff,28.3,28.2
Monta Vista AA,Proof DR,Ellison Roycroft,Neg,28.3,29.0
East Chapel Hill AX,Saratoga NL,Edward Rumbos-Perez,Aff,28.3,28.2
Marlborough CS,Walt Whitman HZ,Glen Scully,Neg,28.9,29.0
BASIS San Antonio Shavano MH,Marlborough SM,Aashril Shazar,Neg,28.0,29.0
Wilcox SM,MAST@FIU DZ,Andrew Shea,Neg,29.8,29.9
Marlborough FL,Mercer Island KS,Daniel Shi,Neg,29.9,30.0
Coppell AS,Marlborough JK,Zoe Soderquist,Neg,27.5,28.0
Dougherty Valley AM,Harvard-Westlake JT,Skye Spindler,Aff,28.5,28.4
Marlborough FM,William G. Enloe RN,Allyson Spurlock,Neg,28.7,28.8
Sehome EM,Southlake Carroll DS,James Stuckert,Aff,29.1,28.1
Sugar Land SpiderSmart VS,Hawken ST,Nigel Taylor-Ward,Aff,29.8,29.7
Amador Valley KC,Dulles NJ,Conal Thomas-McGinnis,Neg,29.3,29.7
Interlake BD,Canyon Crest PJ,Patrick Tolan,Neg,28.8,28.9
Carnegie Vanguard LH,Strake Jesuit  MM,Asher Towner,Aff,29.1,28.6
Marlborough VA,Edgemont Junior-Senior EG,Taylor Tsan,Aff,28.9,28.8
Marlborough SK,Sage Oak Charter AK,Lindsay Van Luvanee,Neg,28.5,29.0
Northland Christian AH,Strake Jesuit  OZ,William Walker,Neg,28.8,28.9
Fairview SP,Millard North NL,Jarvis Xie,Neg,28.6,29.5
Strake Jesuit  SQ,BASIS San Antonio Shavano KS,Samuel Xiong,Neg,27.5,28.9
Westridge TW,Dougherty Valley PA,Sarah Xu,Aff,29.3,28.5
Polytechnic AT,Westlake AH,Zavia Z,Neg,28.0,28.5
Academy Of Classical Christian Studies JM,Marlborough MJ,David Zhai,Aff,29.5,29.3
West Des Moines Valley CK,Providence Senior AK,Lilia Guizatoullina,Neg,29.0,29.1
West Des Moines Valley BT,Brophy CC,neel kanamangala,Neg,28.8,29.2
Marlborough PP,Miramonte SK,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Amador Valley EM,Aragon ZA,,"Aff BYE																									Neg BYE","Aff BYE																									Neg BYE",
William P. Clements Independent AD,Jordan FJ,,"Aff BYE																									Neg BYE","Aff BYE																									Neg BYE",
