Aff,Neg,Judges,Votes,Win
Greenhill VT,Southlake Carroll SK,"Jack Quisenberry																																						Chris Castillo																																						Jacob Nails","Neg																															Aff																															Aff","2-1																															AFF"
Greenhill EX,Phillips Exeter Independent JM,"David Asafu-Adjaye																																						squid monteith																																						Kat Van Buren","Aff																															Aff																															Neg","2-1																															AFF"
Horace Greeley CC,Marlborough DK,"Shreeram Modi																																						Tvisha Jindal																																						Tony Miller","Neg																															Neg																															Neg","3-0																															NEG"
Marlborough SM,Edgemont AP,"Temitope Ogundare																																						Mark Kivimaki																																						Tyler Thur","Neg																															Neg																															Aff","2-1																															NEG"
Southlake Carroll IM,Millard North KB,"Anderson Hendrix																																						Wyatt Hatfield																																						aidan etkin","Neg																															Neg																															Neg","3-0																															NEG"
Gabrielino OL,Edina VS,"Amanda Ciocca																																						Truman Le																																						Melekh Akintola","Aff																															Aff																															Aff","3-0																															AFF"
Strake Jesuit  SR,Strake Jesuit  SV,,Strake Jesuit  SV advances,Strake Jesuit  SV advances
