Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Greenhill AK,Barrington AC,Joe Schmitt,Neg,29.5,29.6
Bronx Science SF,Greenhill MA,Garrett Bishop,Neg,29.0,29.7
Isidore Newman DC,Wayzata KF,Jordan Brown,Aff,29.4,28.8
Harrison FW,Westwood AV,Sam Anderson,Aff,29.3,28.0
St Michael Albertville BD,Edina WZ,Kristin Neary,Aff,29.0,28.5
Harrison KI,Wheatley AM,Joe Schmitt,Aff,29.1,29.0
Strake Jesuit  SW,Lakeville North AB,Avery Wilson,Aff,28.7,28.6
Harvard-Westlake EY,Edina VS,Ryan Davis,Neg,28.6,28.8
West Des Moines Valley SS,Lakeville South AS,Spencer Swickle,Aff,28.7,28.3
Eagan EM,Strake Jesuit  AY,Brendan Finnegan,Neg,28.7,29.5
Harvard-Westlake EG,Greenhill PR,Jack Booth,Aff,28.7,28.5
Bronx Science LS,Millard North KB,Chetan Hertzig,Aff,29.4,29.2
Lakeville South AY,Lexington RB,Hongmei Wang,Neg,29.0,29.1
Apple Valley JB,Minnetonka IC,Hongmei Wang,Neg,28.8,29.1
St Michael Albertville RW,Harvard-Westlake OF,Calvin McMahon,Neg,26.6,26.0
Edgemont AP,Holy Trinity Episcopal CH,Jordan Brown,Aff,29.6,29.4
West Des Moines Valley JS,American Heritage Broward NS,Wyatt Hatfield,Neg,28.0,29.0
Rosemount MS,Bronx Science CH,Breanna Wollman,Neg,28.0,29.0
Westwood DV,Edina ZC,Brendan Finnegan,Aff,28.8,28.7
Wayzata SN,Minnetonka NN,David Henning,Neg,28.2,28.4
Sehome RS,West Des Moines Valley AM,Wyatt Hatfield,Aff,29.0,28.8
Bronx Science SS,Lakeville North JB,Avery Wilson,Aff,28.8,28.6
Wayzata AR,Harrison SE,Conal Thomas-McGinnis,Neg,27.7,29.0
Rosemount PM,West Des Moines Valley LV,Evelyn Asay,Neg,28.5,29.0
Westwood AT,Bronx Science AT,Ryan Davis,Aff,28.7,28.5
Lexington KZ,Johnston EH,Lewis Martin,Aff,28.4,28.2
Mount Vernon AP,Strake Jesuit  LC,Christina Phillips,Neg,27.6,28.3
Greenhill VT,Westwood TG,Chetan Hertzig,Aff,28.8,28.4
Westwood MS,American Heritage Broward SB,David McGinnis,Neg,26.6,26.8
Lakeville South EH,Northern Valley AC,Garrett Bishop,Aff,29.8,29.5
Harvard-Westlake AS,American Heritage Broward MC,Andrew Brandt,Aff,29.6,28.7
Apple Valley ZC,Flintridge Prep CX,Katie Raphaelson,Neg,28.8,29.2
Theodore Roosevelt IR,Greenhill EX,Christina Phillips,Neg,28.2,28.8
American Heritage Broward JG,Sheboygan South CH,Conal Thomas-McGinnis,Aff,29.7,27.5
Waring MB,Edina SJ,Andrew Brandt,Aff,28.9,28.8
Gig Harbor AC,Lakeville North KB,Michael Pfeiffer,Aff,29.5,28.5
Edina AK,Franklin RL,Sam Anderson,Neg,28.9,29.2
Harvard-Westlake MR,St Luke's SM,Truman Le,Aff,29.2,28.9
West Des Moines Valley DN,American Heritage Broward CB,Kate Totz,Aff,28.3,27.8
Iowa City West FH,Westwood APa,Lewis Martin,Aff,28.1,28.4
St Michael Albertville ZD,American Heritage Broward ES,David McGinnis,Neg,26.8,27.9
Iowa City West JL,Horace Greeley CC,Katie Raphaelson,Neg,28.8,29.4
Mount Vernon AF,West Des Moines Valley DW,Spencer Swickle,Neg,28.4,28.5
Edina AY,Greenhill DM,Kate Totz,Neg,27.0,29.0
BASIS Scottsdale JV,Harvard-Westlake KM,Jack Booth,Neg,28.9,29.1
West Des Moines Valley JC,Greenhill OG,Russell Phelps,Neg,29.1,29.2
Chaska NP,Eagan KA,Joseph Annareddy,Aff,27.0,27.5
Harvard-Westlake LS,Wayzata NS,Truman Le,Aff,29.3,28.2
Edina DT,Harvard-Westlake DB,Raunit Singh,Neg,28.0,29.0
Lakeville North SW,Harvard-Westlake FS,Calvin McMahon,Neg,27.0,27.1
