Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Bronx Science SS,Newark Tech VA,Tiara Moultrie,Neg,28.0,28.1
Northstar Academy HS - Newark JO,Bronx Science KO,Ben Crossan,Aff,28.8,28.6
Brearley IC,Horace Greeley CC,Sonali Nicola,Aff,29.0,28.0
Waring MB,St Luke's DG,Carlos Astacio,Neg,29.3,29.4
Lexington NP,Bronx Science LS,Christopher Randall,Neg,28.0,29.0
Harrison RP,Germantown CZ,Saied Beckford,Aff,29.7,29.1
Harrison FW,Ridge HK,Brad Hodgkins,Aff,29.1,28.9
Bronx Science AT,Horace Greeley SR,Sonnie Picallo,Neg,28.6,28.8
Isidore Newman AB,Greenhill VT,Colton Gilbert,Aff,29.8,29.6
Lexington LY,Edgemont SU,Sasan Kasravi,Neg,29.4,29.2
Edgemont AP,Harrison AGa,Frasat Chaudhry,Neg,28.1,28.2
Bronx Science JS,Acton-Boxborough NK,Raina Batra,Neg,28.5,29.3
Greenhill MA,Mountain Lakes EW,Chetan Hertzig,Aff,29.4,29.3
Wheatley AM,Lexington KLu,Thanalini Sivanesan,Aff,28.7,28.0
Greenhill AK,Ridge MS,David Asafu-Adjaye,Neg,28.8,28.9
Brearley IL,Horace Greeley AM,Rodrigo Paramo,Aff,28.9,28.7
Harrison BK,Bronx Science KL,Logan Aviles,Neg,28.5,29.6
Greenhill SK,Lawrenceville MM,Shruti Narayanabhatla,Neg,29.3,29.4
Harrison JB,Millburn RD,Niranjan Deshpande,Neg,29.1,29.2
Northern Valley HK,Poly Prep Country Day RG,Mmesoma Nwosu,Neg,28.8,29.1
Northern Valley AC,Horace Greeley SG,Rohith Mandavilli,Neg,28.8,29.4
Isidore Newman DC,Lawrenceville TH,Dylan McEntyre,Aff,29.6,29.5
Newark Tech IR,Bronx Science LW,Philip Dai,Neg,28.0,29.8
Harrison JG,Little Rock Central CS,Elizabeth Elliott,Aff,29.3,29.2
Harrison AN,Cary Acad LM,Blake Ziegler,Aff,28.7,27.7
Cherry Hill HS East CR,Newark Science AL,Anna Myers,Neg,29.1,29.5
Lexington NG,Bronx Science IM,Jose Rivera,Neg,27.0,28.0
Hunter SO,Ridge AM,Maddox Gates,Aff,29.6,29.2
Ridge SK,Mavericks RS,Will Trinh,Aff,29.0,28.7
Greenhill DM,Lexington AL,Curtis Ortega,Aff,29.2,29.1
Lexington OO,Harrison AG,Nicholas Ford,Neg,28.5,28.6
Bronx Science GG,Isidore Newman SE,Christian Quiroz,Aff,28.6,28.5
Lexington GC,Newark School of Global Studies NR,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
,Millburn LH,,Neg BYE,Neg BYE,
