Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Millburn RD,Lawrenceville TH,Curtis Ortega,Aff,29.3,29.2
Brearley IL,Greenhill DM,Maddox Gates,Neg,29.0,29.2
Harrison BK,Bronx Science KO,Jose Rivera,Aff,28.5,28.0
Harrison FW,Lexington AL,Elizabeth Elliott,Neg,28.9,29.0
Harrison JG,Newark Science AL,Frasat Chaudhry,Neg,29.0,29.1
Greenhill SK,Brearley IC,Chetan Hertzig,Aff,29.5,29.0
Isidore Newman SE,Cherry Hill HS East CR,Raina Batra,Aff,28.0,28.1
Hunter SO,Harrison AG,Christopher Randall,Neg,28.0,29.0
Horace Greeley CC,Harrison JB,Saied Beckford,Neg,28.5,29.3
Horace Greeley SG,St Luke's DG,Colton Gilbert,Neg,29.7,29.8
Lexington GC,Harrison AGa,Adam Kesselman,Neg,28.5,28.9
Isidore Newman DC,Horace Greeley SR,Rodrigo Paramo,Aff,28.9,28.6
Ridge AM,Poly Prep Country Day RG,Nicholas Ford,Neg,28.8,28.9
Mavericks RS,Greenhill VT,Shruti Narayanabhatla,Neg,28.4,28.9
Bronx Science JS,Cary Acad LM,Dylan McEntyre,Neg,29.2,29.3
Bronx Science SS,Lexington NG,Sonali Nicola,Neg,28.0,28.1
Newark Tech IR,Lexington LY,Fianah McMillan,Aff,28.0,29.0
Waring MB,Harrison RP,Philip Dai,Neg,29.5,29.7
Ridge HK,Edgemont SU,Christian Quiroz,Aff,29.0,28.5
Edgemont AP,Bronx Science LW,Sonnie Picallo,Neg,28.7,28.8
Greenhill AK,Acton-Boxborough NK,Adegoke Fakorede,Aff,28.5,27.9
Wheatley AM,Bronx Science GG,Logan Aviles,Neg,29.7,29.8
Lawrenceville MM,Ridge MS,Rohith Mandavilli,Neg,29.2,29.4
Horace Greeley AM,Lexington OO,Sasan Kasravi,Neg,29.3,29.5
Isidore Newman AB,Bronx Science KL,Blake Ziegler,Aff,29.2,29.0
Mountain Lakes EW,Northern Valley AC,Will Trinh,Neg,29.1,29.3
Little Rock Central CS,Ridge SK,Anna Myers,Aff,29.1,29.0
Newark Tech VA,Bronx Science LS,Brad Hodgkins,Neg,27.9,28.1
Northern Valley HK,Lexington KLu,Zhiying Hu,Neg,29.0,29.2
Germantown CZ,Greenhill MA,Ben Crossan,Aff,28.8,28.7
Bronx Science IM,Harrison AN,Mmesoma Nwosu,Neg,29.0,29.4
Millburn LH,Lexington NP,Thanalini Sivanesan,Aff,29.3,28.3
Newark School of Global Studies NR,Bronx Science AT,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
