Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Eagle DZ,Delphian CC,Steve Knell,Neg,27.3,28.0
Stanford OHS AY,Marlborough HL,Ty Lunde,Neg,29.0,29.1
Harvard-Westlake ML,Marlborough SG,Mike Brown,Aff,28.5,29.0
Notre Dame San Jose AG,Marlborough PS,Henry Zheng,Aff,30.0,29.0
Harvard-Westlake LS,Marlborough MS,Mike Brown,Aff,27.5,28.0
Corner Canyon BF,Harvard-Westlake NL,Ty Lunde,Neg,28.0,29.5
Marlborough WR,West HS SLC AK,Thane Zeeh,Aff,29.5,29.0
Corner Canyon MT,West HS SLC BT,Chris Theis,Neg,27.0,27.1
Marlborough LF,Westridge TW,Thane Zeeh,Neg,29.0,29.5
Corner Canyon JS,Eagle AA,Max Johnston,Neg,26.8,27.0
Marlborough TZ,Park City NC,Jackson Hanna,Neg,28.0,29.1
West HS SLC OW,Marlborough PP,Jeramy Acker,Neg,29.9,30.0
South Eugene KS,Marlborough EW,Henry Zheng,Neg,29.4,29.5
