Pro,Con,Judges,Votes,Win
McLean KW,Plano West BY,"Bryan Benitez																																						John Klassen																																						Manhua Kim","Pro																															Con																															Pro","2-1																															PRO"
Seven Lakes EM,Plano West LK,"Isaac Chao																																						D'Layne Kelly																																						Ivan Lin","Con																															Con																															Con","3-0																															CON"
Flower Mound KK,Christopher Columbus AC,"Andy Stubbs																																						Harry Yu																																						Gordon Wilson","Con																															Pro																															Con","2-1																															CON"
Flower Mound MI,Strake Jesuit  SZ,"Bryce Piotrowski																																						Jack Hasper																																						Satvik Mahendra","Con																															Con																															Con","3-0																															CON"
Awty International ZZ,Bellaire CL,"Atul Kapoor																																						Jeffrey Song																																						Ben Bai","Pro																															Con																															Con","2-1																															CON"
Southlake Carroll GW,Winston Churchill IM,"Kaveen Shah																																						Hui Tang																																						Pranav Kasibhatla","Pro																															Con																															Con","2-1																															CON"
Thomas S. Wootton TT,Harker LL,"Daniel Rivero																																						Joseph Uhler																																						Austin Zhao","Pro																															Pro																															Pro","3-0																															PRO"
Seven Lakes LL,Westwood SP,"Ishan Dubey																																						Anthony Brown																																						Mariana Rai","Pro																															Pro																															Pro","3-0																															PRO"
