Pro,Con,Judges,Votes,Win
Saratoga RT,Leland LR,"Puneet Singhal																																						Ismail Shaik																																						Jack Walsh","Con																															Con																															Con","3-0																															CON"
Monte Vista LS,Vista Del Lago RK,"Erik Pielstick																																						Swati Dhull																																						Elli Tolentino","Pro																															Pro																															Pro","3-0																															PRO"
Flintridge Prep WY,Archbishop Mitty SA,"balaji Krishnamurthy																																						Linping Yu																																						Murphy Chang","Con																															Con																															Pro","2-1																															CON"
Mira Loma PP,Saratoga TL,"Frances Lu																																						Jenny Liu																																						Rei Tey","Con																															Con																															Con","3-0																															CON"
Archbishop Mitty DM,Bellarmine  BM,"Sameena Patel																																						Eric Zhao																																						Jyothi Janakiraman","Pro																															Pro																															Con","2-1																															PRO"
Monta Vista GT,Los Osos KC,"Yang Liu																																						Tony Chen																																						Serena Jones","Pro																															Pro																															Pro","3-0																															PRO"
Dougherty Valley WB,Brooks Debate Institute DW,"Kirthi Narayanaswamy																																						Ryan Reuben																																						Klive Chemparathy","Pro																															Pro																															Pro","3-0																															PRO"
Leland YJ,Archbishop Mitty SS,"Archana Balakrishnan																																						Zaid Vellani																																						David Kirker","Pro																															Pro																															Pro","3-0																															PRO"
