Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Holy Trinity Episcopal RP,Midtown HJ,Raina Batra,Neg,28.7,29.0
William G. Enloe PD,Cherokee Trail TB,E. Cook,Aff,28.7,28.6
Palo Alto AZ,Hamilton CL,Aditya Tummala,Aff,29.0,28.0
West Boca Raton RA,Middle DL,Lucas Bailey,Aff,28.5,27.0
Lake Highland Prep WH,Stoneman Douglas ZS,Arati Naik,Neg,28.5,28.7
Lake Highland Prep HL,DuPont Manual Independent JS,Alexander Sun,Aff,29.7,29.4
Clements Independent AD,L C Anderson NW,Deena McNamara,Neg,29.5,30.0
San Mateo YR,Ridge SG,Bernardo Medeiros,Aff,29.1,28.8
Lexington SS,Brophy YS,Nilay Patel,Aff,28.9,28.8
Barrington AC,Stuyvesant EM,Mark Kivimaki,Aff,29.0,28.6
Strake Jesuit  MMe,Stuyvesant HJ,Andrew Gong,Aff,28.9,28.7
Desert Vista AB,BASIS Peoria AR,Danielle Schmitt,Aff,28.9,28.4
Lexington MS,Memorial EJ,Quinn Hughes,Aff,29.2,29.0
Clear Lake TZ,American Heritage Broward JG,Andrew Qin,Neg,27.4,27.5
Myers Park WK,Walt Whitman HZ,Vik Maan,Neg,28.5,30.0
Stuyvesant GC,Cypress Woods RC,Michael Omole,Aff,27.5,27.3
Palo Alto SS,Palmer Hills Independent DG,Steven Sigler,Neg,27.5,28.0
Scarsdale JF,Nova 42 DM,Rose Larson,Neg,28.6,28.7
Palo Alto HL,BASIS Peoria IR,ErinLynn Pritchard,Aff,30.0,29.0
Independent SZ SZ,Charlotte Latin AT,Elizabeth Murno,Neg,29.0,29.8
Strake Jesuit  SQ,Zvetkova Independent DZ,Cynthia Chen,Neg,27.5,30.0
Strake Jesuit  CC,Midtown NF,Jonas Le Barillec,Neg,28.2,28.4
American Heritage Palm Beach AE,McDowell JJ,Steven Sigler,Neg,29.0,29.5
Castle View AS,Cary Acad DH,Ruiting Wu,Neg,29.0,29.5
Clear Lake DR,Germantown YK,Deena McNamara,Neg,28.2,29.9
Lexington LY,James Logan AS,Jordana Bales,Aff,29.3,29.1
Strake Jesuit  CB,Greenhill SK,Jacob Palmer,Neg,28.8,28.9
Durham RL,Greenhill SL,Tilly Robinson,Aff,29.3,29.3
Strake Jesuit  BS,Summit LP,Linda Dums,Aff,29.5,29.0
Montville PM,Lawrenceville MM,E. Cook,Neg,28.6,28.4
Livingston EP,Clear Lake CW,Jane Lichtman,Aff,28.9,28.8
Plano Independent PG,Bronx Science LW,Josie von Fischer,Neg,29.0,28.0
Memorial MG,BASIS Scottsdale TK,Amadea Datel,Aff,29.0,28.9
Clear Lake MK,Nova TA,Maxwell Zen,Aff,29.8,29.2
St Mary's Hall SB,Village SZ,Yash Agrawal,Neg,28.6,29.6
Palo Alto NY,Taravella MO,RJ Schlesinger,Aff,29.5,27.8
Nova 42 PT,Strake Jesuit  OZ,Rose Larson,Neg,29.3,29.0
St Andrew's Episcopal JT,Strake Jesuit  RC,michael reichle,Neg,26.8,29.5
James Bowie BR,Stoneman Douglas SK,Darlene Wisniewski,Aff,29.0,28.5
Cypress Woods CL,Mountain Brook JB,Darlene Wisniewski,Neg,27.0,28.5
Renaissance CB,Charlotte Latin EL,Zayne Fitch,Neg,29.0,29.1
Bronx Science KO,McDowell AK,Rushil Chetty,Aff,29.7,29.2
Olympic Heights ZT,Success Academy HSLA-BROOKLYN BB,Andre Rusavuk,Neg,28.4,28.5
Palo Alto LK,Phillips Academy Andover DB,Chongwoo Kim,Neg,27.0,28.0
American Heritage Broward MC,Brophy TJ,Jessie Pein,Aff,29.4,28.9
Randolph FH,Success Academy HSLA-MANHATTAN ZF,Jeff Diaz,Neg,26.0,27.0
Stoneman Douglas MH,Little Rock Central CS,Jeff Diaz,Neg,28.0,29.0
Carnegie Vanguard LH,Boston Latin RB,Rui Ma,Aff,30.0,28.5
RD Independent SZ,James Logan JS,Zayne Fitch,Neg,25.0,29.0
Harrison JG,West Boca Raton DG,Lucas Bailey,Aff,29.5,29.0
Bronx Science KL,Dulles AS,Elliot Harvanko,Aff,28.6,28.5
St Agnes EH,Advanced Technologies JB,Charles Zenhausern,Aff,29.3,29.6
Jasper RC,Charlotte Latin NG,Ayman Badawy,Neg,29.0,29.2
Lake Highland Prep SV,Greenhill AKe,Jacob Palmer,Neg,29.2,29.4
Washington-Liberty DM,Syosset KS,Jack Ave,Aff,28.9,28.4
Castle View RS,Palo Alto NH,RJ Schlesinger,Neg,27.5,28.0
Lexington AT,Scripps Ranch AS,Tom Evnen,Neg,29.0,30.0
Horace Greeley SG,Marquette EZ,Cynthia Chen,Aff,30.0,28.8
Cy-Fair AM,Harrison RP,Varun Mandgi,Neg,29.2,29.6
Acton-Boxborough NK,Mountain Lakes EW,Zachary Siegel,Neg,29.3,29.4
Cary Acad RR,St Andrew's Episcopal HC,Maxwell Zen,Aff,29.4,29.2
Marquette AS,McDowell EH,Nikitha Thoduguli,Aff,28.5,28.4
Palo Alto AL,Meadow Glen VW,Aran Sonnad-Joshi '23,Neg,29.0,28.7
Lexington RL,DuPont Manual Independent SS,Andrew Gong,Aff,28.8,28.2
Neenah AL,Strake Jesuit  LC,Maanik Chotalla,Aff,28.4,27.2
Summit CC,Monta Vista KR,Brett Cryan,Neg,28.9,29.4
Strake Jesuit  KM,Durham SA,Aanya Ghosh,Neg,30.0,30.0
Hamilton NS,Neenah KH,Charles Zenhausern,Neg,29.4,29.5
Greenhill DM,St Agnes SL,Saied Beckford,Aff,28.9,28.5
Lexington KL,Jordan FJ,Iris Chen,Neg,28.6,29.1
Bronx Science IM,Neenah SH,Aran Sonnad-Joshi '23,Aff,29.5,27.5
Garland LA,Stoneman Douglas AB,Dhruv Raghavan,Aff,29.0,28.3
RD Independent AT,Millburn RH,Andre Rusavuk,Neg,28.0,28.1
Cary Acad PL,Bronx Science MR,Amadea Datel,Neg,28.8,28.9
L C Anderson LS,Syosset JT,Rodrigo Paramo,Aff,28.6,28.3
Awty International AY,Midtown PC,El Contreras,Neg,28.9,29.3
Castle View ZF,Montville AM,Kamran Mahmood,Neg,28.0,28.5
Ridge RD,Pembroke Pines Charter AJ,Andrew Qin,Aff,29.7,27.8
Strake Jesuit  AS,Phillips Exeter Independent ES,Raina Batra,Aff,29.3,29.0
Granite Bay SA,Strake Jesuit  NW,Zachary Siegel,Neg,28.5,28.3
Stuyvesant PH,Granite Bay RG,Philimon Yosafat,Aff,28.8,28.6
Lawrenceville TH,Clark Advanced Learning Center GG,Joe Webb,Aff,28.6,27.0
Laurel KE,Cypress Bay IK,Michael Omole,Aff,29.3,29.0
Amador Valley EM,Harrison BK,Mark Kivimaki,Aff,29.0,28.5
Harrison AGa,Hamilton VJ,Shannon Rodgers,Aff,28.5,28.4
Jasper AR,BASIS Scottsdale JV,Vik Maan,Aff,28.5,28.4
Summit MR,BASIS Peoria YS,Rushil Chetty,Aff,29.5,28.7
Concord Carlisle FZ,RD Independent BC,Kamran Mahmood,Aff,28.5,27.5
Thomas Jefferson HSST AG,Cherokee Trail SA,Seung Won Jea,Neg,28.5,29.0
Prospect ST,BASIS Scottsdale SC,Maanik Chotalla,Aff,30.0,28.1
Mot Charter NN,American Heritage Broward JX,Dhruv Raghavan,Aff,28.9,28.2
Hunter SO,William G. Enloe RN,Jane Lichtman,Neg,29.0,29.1
Bronx Science SL,Livingston KS,Jack Ave,Aff,29.0,28.1
St Mary's Hall WK,Harrison BS,Klil Loeb,Neg,28.5,30.0
Lake Highland Prep PS,Millburn LH,Daniel Xu,Aff,29.7,29.3
Myers Park EM,Lexington PC,Jordana Bales,Neg,28.5,28.4
Granada Hills Charter NJ,Clark Independent RC,Jonas Le Barillec,Neg,28.1,28.5
Lexington AL,Greenhill AK,Garrett Bishop,Neg,28.6,29.0
Midtown FB,Harrison AN,Shannon Rodgers,Neg,29.1,29.4
Neenah DB,Granada Hills Charter EK,Aditya Tummala,Aff,30.0,29.5
Clear Lake JP,Lake Highland Prep GM,Aidan Etkin,Neg,28.6,28.8
Lake Highland Prep NC,Princeton AS,Garrett Bishop,Neg,28.4,29.0
James Logan RS,Colonial Forge SR,Laurita Abner,Neg,27.0,30.0
Horace Greeley AM,Syosset ZW,Elliot Harvanko,Neg,29.0,29.1
Lake Highland Prep SS,Harrison EN,Quinn Hughes,Neg,28.3,28.4
Jordan KV,American Heritage Broward SS,Aidan Etkin,Neg,29.2,30.0
Edina AJ,Middle CG,Catherine Liu,Aff,28.2,27.0
American Heritage Palm Beach CW,Poly Prep Country Day RG,Nicholas Ford,Aff,28.7,28.6
Ardsley KK,Durham PA,Tajaih Robinson,Neg,29.0,29.2
Walt Whitman SC,Edina JB,ErinLynn Pritchard,Neg,27.0,30.0
Millburn RD,Clear Lake RM,Tom Evnen,Neg,29.0,29.2
Stuyvesant DZ,Lake Highland Prep NA,Brett Cryan,Aff,28.6,28.3
Harrison AG,North Allegheny KW,Tilly Robinson,Neg,29.1,29.3
Denver East JB,Germantown CZ,Rui Ma,Neg,28.0,28.3
RD Independent VK,Edina VS,Nicholas Ford,Neg,27.2,28.6
Nova 42 DC,Palo Alto AS,Paul Meade,Neg,27.0,28.0
Cary Acad SM,Strake Jesuit  MM,Iris Chen,Aff,28.4,28.3
Chaminade AS,Strake Jesuit  GE,Sebastian Juarez,Aff,29.0,27.0
Strake Jesuit  SV,Ridge MS,Tajaih Robinson,Neg,28.9,29.1
Pembroke Pines Charter FB,Lakeville South EH,Arati Naik,Aff,28.9,28.5
Phillips Exeter Independent RJ,Memorial DX,Jarvis Xie,Neg,29.0,30.0
Castle View SM,Lake Highland Prep NP,Alexander Sun,Neg,28.9,29.5
Scarsdale IA,Greenwich LW,Jarvis Xie,Neg,28.6,30.0
Awty International DC,Memorial CS,Wyatt Hatfield,Neg,29.0,30.0
Strake Jesuit  SR,Scarsdale DH,Daniel Xu,Neg,29.1,29.4
Harrison JB,Livingston SK,Andrew Chin,Aff,29.5,29.4
Strake Jesuit  JW,RD Independent AK,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
