Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Cherry Creek SH,Harker JA,Austin Broussard,Neg,27.5,28.0
Isidore Newman SW,Immaculate Heart NH,James Li,Neg,28.6,28.8
West SB,Harker PG,Eric McCormick,Neg,28.0,27.8
Wilcox SM,Immaculate Heart CJ,Jared Burke,Aff,28.2,28.4
Peninsula SU,CO Independent AY,Jack Quisenberry,Aff,29.3,28.5
Sage IH,St Francis ZC,Adam Mimou,Neg,28.7,28.9
Oak Ridge Independent AA,Westlake AH,Aniruth Narayanan,Aff,29.5,29.4
Harker AS,Peninsula EE,Patrick Fox,Aff,28.7,28.2
Francis Parker RH,Lynbrook VV,Alan Fishman,Neg,29.0,29.5
Peninsula KN,Lake Washington AC,Jack Quisenberry,Neg,28.7,28.4
Mount Vernon TK,Canyon Crest KM,Nichole Becker,Aff,28.7,28.5
Riverside Independent SH,Peninsula AL,Patrick Fox,Aff,29.0,28.9
Harvard-Westlake JT,Westwood AP,Savit Bhat,Neg,28.6,28.5
Harker AM,Marlborough SM,Riley Rees,Neg,28.2,28.6
Harvard-Westlake MR,Palisades Charter SM,Lilly Broussard,Neg,27.6,28.3
Cherry Creek CC,BASIS Independent Silicon Valley JK,Audrey Sepahdari,Neg,28.7,28.8
Marlborough AW,Sage AJ,Joey Antonelli,Aff,29.8,29.7
Flintridge Prep EX,ModernBrain JD,Kia Aliakbar,Aff,29.0,28.0
Immaculate Heart BS,New Roads JM,Michael Harris,Aff,29.0,28.5
Immaculate Heart MD,Harker LC,Anish Maram,Neg,28.8,29.3
Harvard-Westlake AM,Independent CL CL,Het Desai,Neg,29.2,29.3
Langham Creek MW,Immaculate Heart MF,Michael Harris,Neg,28.0,29.2
ModernBrain LZ,Harker VL,Nelson Okunlola,Neg,28.8,28.9
Peninsula KT,Canyon Crest NC,Natalie Gao,Neg,28.6,28.8
Harvard-Westlake FS,Westlake MR,Aerin Engelstad,Neg,28.3,29.3
Northland Christian JM,Marlborough AM,Bryce Sheffield,Neg,29.0,29.5
Winston Churchill MP,Stephen F Austin EN,Aaron Barcio,Neg,29.0,29.2
Mountain View RO,Archbishop Mitty AP,Kavin Kumaravel,Neg,28.2,29.0
Loyola CM,Granada Hills Charter JK,Aniruth Narayanan,Aff,27.9,27.8
Westridge TW,Lynbrook DS,DH Henderson,Aff,29.1,28.5
Harker ASh,Notre Dame San Jose AG,Tarpan Mishra,Aff,29.2,29.0
Marlborough MJ,Peninsula AB,Audrey Sepahdari,Neg,29.3,29.5
Dougherty Valley SL,"Young Genius, Bay Area BL",Santanu Dasgupta,Aff,25.5,25.0
Utah West High Independent BT,Peninsula ES,Kavin Kumaravel,Neg,28.2,28.4
Peninsula JE,Immaculate Heart WD,Jonathan Meza,Neg,28.7,29.0
Harvard-Westlake EY,Marlborough KM,Het Desai,Neg,28.9,29.1
