Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Claremont MC,Peninsula EC,chan park,Neg,28.7,28.8
San Dieguito MC,ModernBrain AH,Jerry Torne,Aff,30.0,26.0
Sage AJ,Claremont BR,Timothy Meyer,Neg,29.5,29.6
Francis Parker MJ,Sage LZ,Dexter Winn,Neg,27.0,27.5
Harker AK,ModernBrain JH,Shaina Sanchez,Neg,28.6,29.3
Harker JS,San Marino KH,Suhani Jampala,Aff,29.0,28.7
Marlborough AL,San Marino RL,Allyson Spurlock,Aff,29.3,29.0
Loyola ED,Marlborough SK,Joaquin Arreola,Aff,29.6,29.5
Olympian AR,Immaculate Heart BB,Fritz Pielstick,Neg,27.0,27.1
Loyola JP,Harker KA,Suhani Jampala,Aff,28.2,27.8
Olympian TH,Immaculate Heart AP,Dain Cho,Neg,26.5,27.0
Harker EL,ModernBrain AW,Shaina Sanchez,Aff,28.5,28.3
Bonita Vista GH,Rancho Bernardo KK,Stephen Fazio,Aff,28.1,28.0
Loyola SC,Windward EB,Joaquin Arreola,Aff,30.0,28.5
Loyola AK,Marlborough EP,chan park,Neg,28.6,28.7
Marlborough AK,Loyola EM,Conner Shih,Neg,29.3,29.2
Loyola TH,ModernBrain GH,Imaan Sidhu,Aff,29.5,29.2
Marlborough MF,Los Osos ZY,James Zucker,Aff,29.5,29.0
ILearn Education LA,ModernBrain JW,Jerry Torne,Aff,30.0,25.0
Rancho Bernardo NS,Marlborough GC,Imaan Sidhu,Neg,28.9,29.0
Immaculate Heart AM,Westview KA,Joe Cobarrubio,Neg,28.3,28.8
Oceanside TS,Peninsula LZh,Allyson Spurlock,Neg,28.5,28.8
Immaculate Heart AE,Marlborough CS,Dash Gilrain-Lennon,Aff,29.2,28.9
Carlsbad GT,Claremont MY,Lesly De Anda,Aff,29.0,29.7
Bonita Vista JC,Immaculate Heart JD,Andrew Lopez,Aff,28.2,28.0
Los Osos DK,Harker JY,Madeline Kerekes,Aff,29.8,29.5
Carlsbad NJ,Loyola LA,Victor Wu,Neg,28.6,28.8
Windward JR,Bonita Vista LS,Nisha Parekh,Aff,29.5,29.0
Peninsula KT,ModernBrain SP,Julian Kuffour,Neg,28.9,29.0
Claremont SC,Harker JC,Dain Cho,Aff,29.0,28.0
ILearn Education DS,San Dieguito WB,Chuanfei Ke,Aff,29.7,28.2
Claremont SH,Los Osos HK,Catherine Morris,Neg,27.0,28.5
Windward EH,Loyola CK,Victor Wu,Neg,28.0,28.7
Rancho Bernardo SR,Marlborough JWe,Fritz Pielstick,Neg,26.5,27.8
Harker GN,Los Osos ZC,Lesly De Anda,Neg,29.0,30.0
Claremont DF,Immaculate Heart SP,Stephen Fazio,Aff,29.0,27.0
Peninsula YL,Carlsbad AP,David Martinez,Neg,28.6,28.7
Peninsula AA,Westview KT,Timothy Meyer,Aff,26.8,26.6
Immaculate Heart CD,ModernBrain GC,Andrew Lopez,Neg,27.5,28.8
San Marino EH,Nova 42 DW,Chuanfei Ke,Neg,28.3,28.5
Flintridge Prep CX,Peninsula LZ,David Martinez,Aff,29.2,28.7
Granada Hills Charter KM,Los Osos EL,Dexter Winn,Neg,28.0,28.5
Loyola MR,Marlborough EF,Conner Shih,Aff,29.3,29.2
San Marino KP,Harker DD,Obinna Nworgu,Aff,29.4,29.2
ILearn Education JK,San Marino BP,Nisha Parekh,Aff,29.5,27.5
Peninsula JE,Sage IH,Dash Gilrain-Lennon,Aff,29.2,28.8
Peninsula JT,Olympian LP,James Zucker,Neg,28.0,29.0
