Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Neenah CH,SF Lincoln OR,Conal Thomas-McGinnis,Neg,28.9,29.1
Marquette GY,West Des Moines Valley JN,Heather Edmunds Reed,Neg,27.0,27.6
Flintridge Prep IL,Wayzata BF,David Henning,Aff,29.6,28.5
Neenah MM,Lakeville North ML,Parker Klyn,Neg,28.4,28.6
West Des Moines Valley LS,Sheboygan South CH,Elijah Knier,Aff,30.0,27.0
Theodore Roosevelt LH,Neenah KH,Tony Welter,Aff,28.7,28.6
Wayzata NS,SF Lincoln KS,Brionna Banovich,Aff,28.0,27.0
SF Lincoln CP,Neenah JB,Lucy Dreyer,Neg,27.5,28.0
West Des Moines Valley JC,Neenah MI,Oscar Rich,Aff,28.0,26.0
Neenah DB,West Des Moines Valley BT,Elliot Harvanko,Aff,29.1,28.9
