Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Lakeville North ML,West Des Moines Valley JC,Tony Welter,Aff,27.2,27.0
Sheboygan South CH,Neenah CH,Heather Edmunds Reed,Aff,29.0,28.2
SF Lincoln KS,Neenah DB,Oscar Rich,Neg,29.0,30.0
Neenah KH,West Des Moines Valley LS,David Henning,Neg,28.1,28.4
SF Lincoln OR,Neenah MM,Anthony Finnegan,Neg,28.0,28.3
West Des Moines Valley BT,Marquette GY,Lucy Dreyer,Neg,27.0,27.5
Wayzata BF,Theodore Roosevelt LH,Elijah Knier,Aff,30.0,28.0
Neenah JB,Wayzata NS,Parker Klyn,Neg,28.3,28.4
Neenah MI,SF Lincoln CP,Elliot Harvanko,Neg,28.0,29.2
West Des Moines Valley JN,Flintridge Prep IL,Brionna Banovich,Neg,28.0,28.5
