Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marlborough SM,Strake Jesuit  BB,Shreeram Modi,Aff,28.6,28.5
Marlborough FM,LAMP JL,chan park,Aff,28.8,28.6
Harker AS,Kinkaid CM,Jacob Nails,Neg,28.3,28.8
Strake Jesuit  JW,Iowa City West FH,Archan Sen,Aff,29.8,29.7
West Des Moines Valley BD,Harker RG,Calvin McMahon,Aff,27.0,28.0
Strake Jesuit  LC,Horace Greeley SG,Krizel Guansing,Neg,29.0,30.0
OC Policy Association NC,LAMP MK,sunil shah,Neg,29.5,29.8
Marlborough SMe,Minnetonka IC,Bilal Faisal,Aff,28.7,28.6
Marlborough EP,Harker TP,Aryan Jasani,Neg,28.7,29.3
West Des Moines Valley LV,Riverside Independent PK,Raymond Mestad,Neg,28.6,28.7
Strake Jesuit  SV,Harker JS,Truman Le,Aff,28.8,28.3
Harker ID,Riverside Independent SH,Samantha Catapang,Neg,29.3,29.6
Phillips Exeter Independent ES,Research Triangle KP,David McGinnis,Aff,29.5,27.4
Harker AK,Wayzata KF,Mark Kivimaki,Neg,28.1,28.2
Phillips Exeter Independent JF,Edina SJ,David Asafu-Adjaye,Neg,27.6,27.5
Marlborough KM,Southlake Carroll IM,aidan etkin,Neg,29.3,29.0
Southlake Carroll SK,Harker SG,Elliot Harvanko,Aff,28.7,28.0
West Des Moines Valley LS,Westlake PS,Victor Thoms,Aff,29.0,28.4
Marlborough CS,OC Policy Association JS,Josh Lamet,Aff,29.3,29.0
Millard North KB,Strake Jesuit  SR,Melekh Akintola,Aff,28.0,27.0
West Des Moines Valley LW,Harker LL,Victor Chen,Neg,27.5,28.3
Marlborough AM,Lexington NP,squid monteith,Aff,29.0,28.7
Horace Greeley CC,Millard North PA,Caleb Prost,Aff,29.1,28.4
Greenhill VT,Edina VS,Matthew Matuszeski,Neg,28.9,29.0
Colorado Academy Independent HJ,Research Triangle YB,Mark Ahlstrom,Aff,28.8,28.6
Greenhill AK,Edgemont AP,Isaiah Salgado,Aff,28.8,28.7
Apple Valley JB,Minnetonka AR,Sreenivasulu Kankanala,Aff,28.4,28.2
Greenhill DM,Strake Jesuit  KS,Anderson Hendrix,Aff,29.4,29.3
Vestavia Hills VZ,Riverside Independent OT,Quentin Clark,Aff,28.9,28.6
Phillips Exeter Independent JM,Minnetonka ET,Conal Thomas-McGinnis,Aff,30.0,29.9
Memorial AW,Strake Jesuit  SW,Adam Lipton,Aff,29.0,28.7
Marlborough AL,Pingry SH,David Coates,Neg,28.0,28.5
Marlborough RB,EV Independent SK,Tyler Thur,Neg,29.2,29.3
Gabrielino OL,Eagan SN,Daequan Poole,Aff,30.0,27.0
Lakeville North KB,Bronx Science KL,Max Perin,Neg,28.5,29.3
Apple Valley ZC,Strake Jesuit  MM,Ryan Graham,Neg,28.4,28.6
Memorial BL,West Des Moines Valley JS,Ian Matuszeski,Aff,28.5,29.5
Marlborough SSh,Phillips Exeter Independent VD,Joe Schmitt,Aff,29.5,29.0
Marlborough OO,St Thomas CO,Sam Anderson,Aff,29.5,29.0
Strake Jesuit  SA,Iowa City West VD,Andy Stubbs,Neg,29.1,29.4
Lexington OO,Harker NB,Chris Castillo,Neg,29.0,29.3
Montgomery DM,Bronx Science SF,Ashley Jordaan,Aff,29.5,29.0
West Des Moines Valley JC,Clear Lake CW,Wyatt Hatfield,Neg,28.5,30.0
Eagan EM,Strake Jesuit  BC,Timothy Zhang,Aff,30.0,29.9
Marlborough EF,St Michael Albertville ZD,Jack Quisenberry,Aff,28.7,28.4
Strake Jesuit  KM,West Des Moines Valley AM,Kush Vijapure,Aff,29.8,28.9
Marlborough SW,Harker EX,Amanda Ciocca,Neg,29.1,29.2
Marlborough DK,Northland Christian LM,Kat Van Buren,Neg,29.2,29.5
Harker LC,Strake Jesuit  AY,Aadi Patil,Neg,29.4,29.5
Midtown HJ,Northland Christian LH,Anna Tran,Aff,29.0,28.5
Greenhill EX,Phillips Exeter Independent HZ,Tony Miller,Aff,28.6,28.5
Marlborough LS,Edina NR,Temitope Ogundare,Aff,28.9,28.4
Marlborough MF,Horace Greeley AM,Tvisha Jindal,Neg,28.8,29.1
