Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harker AK,Marlborough EP,Joe Schmitt,Neg,28.0,29.0
Marlborough MF,West Des Moines Valley JC,Sofia Ishal,Neg,28.5,27.5
Edina NR,Colorado Academy Independent HJ,Melekh Akintola,Aff,29.5,28.5
Harker NB,Strake Jesuit  BC,Josh Lamet,Aff,29.8,28.5
Lexington OO,Apple Valley ZC,Joseph Annareddy,Neg,30.0,28.0
Research Triangle YB,Lexington NP,Yuanzhong Fan,Neg,28.0,29.8
Phillips Exeter Independent JF,Marlborough LS,Sam Anderson,Neg,28.7,29.2
St Michael Albertville ZD,Marlborough KM,Tony Miller,Neg,28.7,28.8
Strake Jesuit  MM,Lakeville North KB,Conal Thomas-McGinnis,Aff,30.0,28.0
Montgomery DM,Memorial AW,Samantha Catapang,Neg,28.7,29.4
Marlborough DK,Phillips Exeter Independent JM,squid monteith,Aff,28.8,28.7
LAMP JL,Strake Jesuit  SW,Max Perin,Neg,28.5,28.9
OC Policy Association NC,Harker LC,Shreeram Modi,Neg,28.4,29.6
Bronx Science SF,Harker JS,Calvin McMahon,Neg,26.5,26.7
Bronx Science KL,Northland Christian LM,Krizel Guansing,Neg,28.9,29.2
Harker LL,Greenhill VT,Chris Castillo,Neg,29.0,29.1
Memorial BL,Strake Jesuit  JW,Aadi Patil,Neg,29.3,29.6
Riverside Independent SH,OC Policy Association JS,Adam Torson,Aff,29.2,29.0
Phillips Exeter Independent VD,Iowa City West FH,Quentin Clark,Neg,28.1,27.9
Strake Jesuit  AY,Gabrielino OL,Caleb Prost,Aff,28.6,28.8
Harker SG,Edina VS,Victor Thoms,Neg,28.0,28.5
Marlborough OO,Northland Christian LH,Chris McDonald,Aff,29.0,27.5
Horace Greeley SG,Minnetonka IC,David McGinnis,Aff,29.6,28.4
EV Independent SK,Greenhill EX,Mark Ahlstrom,Aff,29.3,28.7
Pingry SH,Apple Valley JB,Eleanor Johnson,Neg,28.5,28.6
Minnetonka ET,Harker EX,Rodrigo Paramo,Neg,28.5,28.9
Horace Greeley CC,LAMP MK,Temitope Ogundare,Aff,28.7,28.1
Marlborough SSh,Greenhill DM,Adam Lipton,Neg,28.6,28.7
Strake Jesuit  KM,Marlborough EF,Tyler Thur,Aff,29.4,28.8
Minnetonka AR,Phillips Exeter Independent HZ,Breanna Wollman,Aff,29.0,28.9
Marlborough SM,Horace Greeley AM,sunil shah,Aff,29.0,29.5
Midtown HJ,Phillips Exeter Independent ES,Aryan Jasani,Neg,29.3,29.4
Marlborough RB,Wayzata KF,Bilal Faisal,Aff,29.3,28.7
Millard North KB,Strake Jesuit  BB,Anderson Hendrix,Neg,28.6,28.7
West Des Moines Valley BD,Westlake PS,Matthew Matuszeski,Neg,28.1,28.3
Millard North PA,West Des Moines Valley LS,Raymond Mestad,Neg,28.8,29.5
Marlborough FM,Riverside Independent PK,Kat Van Buren,Neg,29.5,29.7
Edgemont AP,Edina SJ,Victor Chen,Aff,29.2,28.5
Vestavia Hills VZ,Harker RG,aidan etkin,Aff,29.6,29.1
Strake Jesuit  KS,Iowa City West VD,Kush Vijapure,Aff,29.2,28.3
Kinkaid CM,Marlborough SW,David Asafu-Adjaye,Aff,28.8,28.6
Harker AS,Strake Jesuit  LC,Amanda Ciocca,Neg,29.1,29.2
Strake Jesuit  SR,Eagan SN,Andy Stubbs,Aff,29.7,28.5
Strake Jesuit  SA,Research Triangle KP,Isaiah Salgado,Aff,28.3,28.2
Marlborough AL,Strake Jesuit  SV,Tvisha Jindal,Neg,28.9,29.1
Marlborough CS,Clear Lake CW,Archan Sen,Neg,28.8,28.9
Harker ID,West Des Moines Valley JS,Elliot Harvanko,Aff,28.5,27.8
Marlborough SMe,St Thomas CO,Jack Quisenberry,Neg,28.7,28.9
West Des Moines Valley LV,Greenhill AK,Ryan Graham,Neg,28.6,28.9
West Des Moines Valley AM,Southlake Carroll IM,Wyatt Hatfield,Neg,28.0,28.5
Southlake Carroll SK,Harker TP,Jacob Nails,Neg,28.5,28.6
Eagan EM,Marlborough AM,chan park,Neg,28.7,29.5
West Des Moines Valley LW,Riverside Independent OT,Mark Kivimaki,Neg,28.0,28.3
