Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Northland Christian LH,Harker AS,Temitope Ogundare,Neg,28.3,28.6
Marlborough SW,LAMP JL,Tvisha Jindal,Aff,29.2,28.8
Harker EX,Riverside Independent SH,Aadi Patil,Neg,28.8,29.5
Apple Valley ZC,Marlborough MF,Joe Schmitt,Neg,28.0,28.5
Phillips Exeter Independent HZ,West Des Moines Valley BD,Jordan Berry,Aff,27.5,27.0
West Des Moines Valley JS,Lexington OO,Wyatt Hatfield,Neg,27.8,28.8
Minnetonka IC,Marlborough DK,David Coates,Neg,28.0,28.5
Strake Jesuit  BC,West Des Moines Valley LV,Amanda Ciocca,Neg,28.7,29.2
West Des Moines Valley JC,Edina NR,Elliot Harvanko,Neg,27.5,29.0
Harker TP,Kinkaid CM,Mark Ahlstrom,Aff,29.0,28.5
Strake Jesuit  SW,West Des Moines Valley LW,Timothy Zhang,Aff,29.0,28.0
Strake Jesuit  SV,Vestavia Hills VZ,Krizel Guansing,Neg,29.1,29.4
Apple Valley JB,Millard North PA,Salinda Lewis,Neg,27.8,28.8
Greenhill EX,Strake Jesuit  SR,Isaiah Salgado,Aff,28.8,28.7
Horace Greeley AM,Harker LL,Aryan Jasani,Aff,29.2,28.8
Eagan SN,West Des Moines Valley AM,Raymond Mestad,Neg,29.0,29.2
Edina VS,Horace Greeley CC,Rodrigo Paramo,Aff,28.8,28.6
Lexington NP,Bronx Science SF,Joseph Annareddy,Aff,28.5,28.0
Wayzata KF,Strake Jesuit  KS,Josh Lamet,Neg,28.1,29.3
Strake Jesuit  BB,OC Policy Association NC,Max Perin,Aff,28.9,28.8
Harker JS,Millard North KB,Jacob Nails,Neg,28.8,29.0
Lakeville North KB,Harker ID,Calvin McMahon,Neg,27.0,26.8
Edina SJ,Marlborough SM,Sam Anderson,Neg,28.7,28.8
Clear Lake CW,Strake Jesuit  AY,Conal Thomas-McGinnis,Neg,28.4,28.2
Greenhill VT,Memorial BL,Chris McDonald,Aff,29.0,28.5
Marlborough KM,Montgomery DM,sunil shah,Aff,30.0,29.0
Northland Christian LM,Strake Jesuit  KM,Caleb Prost,Aff,29.1,28.6
Riverside Independent PK,Harker SG,Shreeram Modi,Neg,28.5,28.6
Greenhill AK,Pingry SH,David Asafu-Adjaye,Aff,29.3,28.6
Strake Jesuit  LC,St Michael Albertville ZD,Adam Lipton,Aff,28.5,28.4
Colorado Academy Independent HJ,Marlborough OO,Quentin Clark,Neg,28.3,29.2
Strake Jesuit  JW,Bronx Science KL,Anderson Hendrix,Aff,28.9,28.8
Southlake Carroll IM,Marlborough SSh,Archan Sen,Aff,28.2,28.1
LAMP MK,Edgemont AP,Samantha Catapang,Neg,28.6,29.1
Marlborough EP,Minnetonka ET,Andy Stubbs,Aff,29.1,29.0
Riverside Independent OT,Harker AK,Victor Thoms,Aff,28.3,28.0
Harker RG,Horace Greeley SG,Mark Kivimaki,Neg,28.7,29.0
Phillips Exeter Independent ES,Harker NB,Jack Quisenberry,Neg,29.0,29.3
Memorial AW,Marlborough AL,Tyler Thur,Aff,29.3,28.8
Iowa City West FH,Marlborough FM,Tony Miller,Aff,29.0,28.9
Research Triangle KP,Marlborough CS,chan park,Neg,28.3,28.9
Greenhill DM,Research Triangle YB,Melekh Akintola,Aff,29.5,28.0
St Thomas CO,Strake Jesuit  SA,Kush Vijapure,Aff,29.4,29.2
West Des Moines Valley LS,Strake Jesuit  MM,Matthew Matuszeski,Aff,29.0,28.9
Phillips Exeter Independent JM,EV Independent SK,Ryan Graham,Neg,28.7,28.8
Marlborough AM,Minnetonka AR,aidan etkin,Aff,29.4,28.7
Westlake PS,Phillips Exeter Independent JF,David McGinnis,Aff,27.4,27.1
OC Policy Association JS,Eagan EM,Ian Matuszeski,Aff,29.2,28.5
Marlborough EF,Southlake Carroll SK,Chris Castillo,Neg,28.9,29.0
Iowa City West VD,Marlborough SMe,Kat Van Buren,Aff,29.2,29.1
Harker LC,Phillips Exeter Independent VD,Victor Chen,Aff,29.7,28.8
Marlborough LS,Midtown HJ,Bilal Faisal,Aff,29.4,29.2
Gabrielino OL,Marlborough RB,squid monteith,Neg,28.9,29.0
