Aff,Neg,Judges,Votes,Win
Strake Jesuit  KS,Lake Highland Prep PS,"Austin Broussard																																		Harun Vemulapalli																																		Jenn Melin","Aff																												Aff																												Aff","3-0																															AFF"
Strake Jesuit  JW,Strake Jesuit  JS,,Strake Jesuit  JW advances,Strake Jesuit  JW advances
