Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Christ Episcopal CM,Midtown NF,David Ulloa,Aff,29.0,28.0
Fort Walton Beach WK,Midtown PC,Stephanie Garrison,Aff,28.5,28.0
Midtown HJ,Harrison RP,Ashley Fleming,Neg,28.0,30.0
Midtown WR,Northland Christian LM,Jackson Haber,Neg,28.5,29.2
Delores Taylor Arthur School for Young Men JB,Conway RC,Ruiting Wu,Aff,28.5,28.0
Cypress Bay SS,Little Rock Central CS,Lucas Bailey,Neg,27.0,29.5
Northland Christian AH,Walnut Grove GB,Chetan Hertzig,Aff,29.4,28.5
Episcopal TN,Harrison AG,Ruiting Wu,Aff,29.2,29.0
Northland Christian JM,Harrison JB,Jackson Haber,Neg,29.0,29.8
Awty International AY,Midtown FB,Garrett Bishop,Neg,28.7,29.0
Christopher Columbus ND,Benjamin Franklin EM,Chetan Hertzig,Aff,28.8,28.3
Teurlings Catholic GC,Holy Cross JD,David Ulloa,Aff,29.0,28.5
Northland Christian JH,Loyola MT,Ashley Fleming,Aff,30.0,29.0
Harrison BS,Bronx Science JS,Jason Barton,Aff,29.7,29.4
Durham SA,Loyola RV,J Hammons,Aff,28.8,28.7
Bronx Science VL,Conway PW,Jason Barton,Aff,29.0,28.5
Conway MG,Travis B. Bryan EC,J Hammons,Aff,26.1,26.0
St Mary's Dominican SR,Loyola KK,Stephanie Garrison,Aff,28.0,27.0
Midtown AS,Conway CM,Juan Cruz,Aff,26.5,26.0
Christopher Columbus MM,Clear Lake CW,John AYMOND,Neg,30.0,27.0
Harrison JG,Durham PA,Garrett Bishop,Aff,29.4,28.9
Rock Hill ST,Albuquerque MA,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Conway NH,,,Aff BYE,Aff BYE,
