Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Bronx Science KL,Pennsbury EK,Deena McNamara,Aff,29.0,28.5
Ridge HK,Horace Greeley SG,Stephen Greer,Neg,28.6,30.0
CR North DL,Horace Greeley SR,Alison Snider,Aff,28.5,28.0
Scarsdale KC,Half Hollow Hills HS East SP,Chia Liu,Neg,28.5,28.8
La Salle JJ,Harrison JG,Frasat Chaudhry,Neg,29.5,29.6
Strath Haven RS,Brooklyn Emerging Leaders PA,Chetan Hertzig,Aff,28.5,28.4
Chaminade OS,Bronx Science AR,Nataliya Kasatkin,Neg,28.8,29.0
Bridgewater Raritan SL,Chapin AL,Yin Thein,Aff,28.7,28.2
Stuyvesant AQ,Lawrenceville AN,Sophia Tian,Neg,28.6,28.5
Bronx Science KO,Scarsdale IA,Prachi Sharma,Aff,28.7,28.3
Ridge AM,William G. Enloe ES,John Kinghorn,Aff,29.5,29.0
Ridge SK,La Salle XP,Abby Poprocki,Aff,29.4,29.2
Horace Greeley AM,Lexington XH,Stephen Greer,Aff,29.2,28.3
Bronx Science LW,Lexington CT,Ruhi Mahajan,Neg,28.5,27.5
Horace Greeley CC,Wheatley AM,Shruti Narayanabhatla,Neg,28.2,28.8
Syosset SP,Chaminade AG,Chason Hecht,Aff,29.4,29.3
Ridge MS,Harrison JB,Deena McNamara,Neg,29.9,30.0
Hunter EB,Syosset JK,Amit Patney,Aff,28.1,27.9
Lexington JM,Bronx Science SS,Deborah Wus,Neg,28.3,28.4
Strath Haven LD,Stuyvesant YL,Michael Rimpel,Aff,28.0,27.0
Millburn RD,Hill JG,Donny Peters,Aff,29.1,28.5
Harrison RP,Stuyvesant DZ,Donny Peters,Aff,29.8,29.5
Ridge RJ,Millburn ML,Chia Liu,Neg,29.5,29.6
CR North JL,Stuyvesant PH,Nicholas Ford,Neg,26.0,29.0
William G. Enloe SG,CR North NV,Michael Rimpel,Neg,28.0,29.0
Bridgewater Raritan HK,Stuyvesant EL,John Kinghorn,Aff,28.5,28.0
Stuyvesant ELi,Mountain Lakes EW,Jack Booth,Neg,28.4,29.0
Half Hollow Hills HS East AS,Scarsdale AM,Jack Booth,Neg,28.1,28.2
Harrison BS,William G. Enloe AP,Yin Thein,Aff,29.4,29.0
Scarsdale VT,Pine View BL,Cindy Di,Neg,28.6,28.7
Millburn LH,Harrison FW,Saied Beckford,Neg,28.9,29.1
Poly Prep Country Day RG,CR North JX,Saied Beckford,Aff,29.5,28.3
Harrison AN,Syosset KP,Abby Poprocki,Aff,28.8,28.3
Millburn RH,Waring MB,Shruti Narayanabhatla,Neg,29.3,29.7
CR North AM,Lexington AW,Nick Malinak,Neg,28.3,28.4
Hunter SO,Syosset KS,Fei-Lu Qian,Aff,28.8,28.7
Lexington NP,Pennsbury AW,William Clemens,Neg,27.9,28.5
Brooklyn Emerging Leaders KB,Half Hollow Hills HS East OR,Amit Patney,Neg,27.0,28.3
Chaminade AP,American Heritage Palm Beach AI,Karen Byron,Neg,28.8,29.0
Bronx Science JS,Lexington OO,Brian Tvedt,Neg,27.7,28.0
Northern Valley HK,Chaminade AS,Sonnie Picallo,Aff,28.7,28.6
William G. Enloe TH,Berkeley Carroll JH,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Ridge MU,,,Aff BYE,Aff BYE,
