Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Edgemont AG,Harrison JB,Christopher Randall,Aff,29.0,28.3
Cherry Hill HS East CR,Maccabees RS,Jibola Omotoyinbo,Neg,28.9,29.0
Chaminade OS,Brearley IM,Vipul Panchal,Aff,29.0,28.8
Edgemont AP,Delbarton RX,Chetan Hertzig,Aff,29.4,29.0
Ridge MS,Bronx Science AG,vida chiri,Aff,29.0,28.7
Pingry SH,Danville Area DN,chaz wyche,Neg,27.7,27.9
Franklin RL,Horace Greeley CC,Saied Beckford,Neg,28.4,28.6
Harrison FW,Little Rock Central HK,Amanda Ciocca,Aff,29.9,28.7
Wheatley AM,Harrison AN,David Asafu-Adjaye,Neg,29.1,29.0
Delbarton RR,City Honors JB,Dash Gilrain-Lennon,Neg,28.4,28.5
Lexington LA,Ridge SK,Andre Esteves,Neg,27.8,29.0
Montgomery Blair OR,Harrison AGa,Aimee Trivino,Neg,28.8,29.0
Harrison PB,Boston Latin AH,Nicholas Ford,Aff,28.2,27.5
Delbarton TW,Little Rock Central YH,Carlos Astacio,Neg,28.9,28.8
Ridge AB,Horace Greeley AM,Blake Ziegler,Neg,28.5,29.6
Harrison KI,St Luke's SM,Osmane Sanogo,Neg,28.9,29.4
Vestavia Hills VZ,Winchester EL,Monben Mayon,Neg,29.0,29.1
Lexington RB,Waring MB,Drixxon Kyser,Neg,29.1,29.9
Little Rock Central CS,Harrison SE,Jada Darby,Neg,29.0,29.5
Hunter GK,Bronx Science ZY,Jaye Ross,Neg,28.5,28.7
Berkeley Carroll JH,Ridge AM,Colton Gilbert,Neg,28.5,28.8
Bronx Science SF,Ridge HK,Elizabeth Murno,Neg,28.8,29.1
Harrison AG,Boston Latin SB,Mmesoma Nwosu,Aff,29.5,29.1
Lexington VZ,Newark Science EH,Bryce Piotrowski,Aff,27.8,27.7
Ardsley NN,Lexington KZ,Daryl Burch,Aff,29.1,29.0
Brearley IL,Newark Science ZC,Elizabeth Nicaj,Aff,29.2,28.5
Lexington OO,Edgemont SS,Andrew Fostiropoulos,Aff,29.0,28.0
Harrison JI,Hill SM,Shaurya Ganjoo,Neg,28.1,27.7
Walpole SP,Bronx Science JT,Micah Scott,Neg,28.0,28.5
Bronx Science HY,Little Rock Central GT,Mercy Wah,Neg,28.5,30.0
Horace Greeley SG,Lexington RI,Jack Booth,Aff,29.6,28.7
Edgemont VS,Hunter AC,Roy Brace,Aff,28.5,28.0
