Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Delbarton RX,Bronx Science HY,Andre Esteves,Neg,27.7,27.6
Ardsley NN,Harrison AGa,Shaurya Ganjoo,Neg,29.3,29.6
Little Rock Central YH,Horace Greeley SG,Blake Ziegler,Aff,29.8,29.7
Hill SM,Wheatley AM,Amanda Ciocca,Neg,28.8,29.6
Brearley IM,Harrison FW,Jada Darby,Neg,28.6,29.0
Walpole SP,Cherry Hill HS East CR,Drixxon Kyser,Neg,28.9,29.1
Hill JG,Lexington VZ,Aimee Trivino,Aff,28.3,27.9
Ridge MS,City Honors JB,Carlos Astacio,Aff,28.8,28.7
Bronx Science AG,Danville Area DN,Jay Koh,Neg,28.2,29.0
Berkeley Carroll JH,Hunter GK,chaz wyche,Aff,29.0,27.8
Little Rock Central HK,Lexington RI,Jaye Ross,Neg,28.3,28.5
Chaminade OS,Edgemont VS,Yueling Wang,Aff,29.5,29.4
Boston Latin SB,Newark Science EH,Elizabeth Murno,Neg,28.5,28.6
Boston Latin AH,Vestavia Hills VZ,Jibola Omotoyinbo,Neg,28.0,29.5
Maccabees RS,Harrison AG,Bryce Piotrowski,Neg,28.5,29.7
Franklin RL,Ridge SK,Daryl Burch,Neg,29.0,29.2
Bronx Science SF,Newark Science ZC,Mercy Wah,Neg,28.6,28.5
Ridge AM,Pingry SH,Elizabeth Nicaj,Neg,29.1,29.2
Lexington LA,Montgomery Blair OR,Roy Brace,Neg,28.5,29.0
Lexington OO,Horace Greeley CC,Monben Mayon,Aff,29.0,28.9
Bronx Science ZY,Harrison KI,Nicholas Ford,Neg,28.4,28.6
Lexington RB,Ridge AB,Osmane Sanogo,Aff,29.2,29.0
Harrison JB,Lexington KZ,Dash Gilrain-Lennon,Aff,28.6,28.5
Delbarton TW,Little Rock Central CS,Micah Scott,Neg,29.2,29.3
Winchester EL,Harrison AN,Mmesoma Nwosu,Neg,29.1,29.5
Waring MB,Edgemont AP,Colton Gilbert,Neg,29.2,29.3
Bronx Science JT,Ridge HK,Chetan Hertzig,Neg,28.5,29.0
Harrison PB,Delbarton RR,Jack Booth,Neg,28.8,28.9
Edgemont SS,Hunter AC,Saied Beckford,Aff,28.8,28.2
Horace Greeley AM,Harrison SE,Christopher Randall,Aff,29.7,29.6
St Luke's SM,Edgemont AG,Andrew Fostiropoulos,Aff,29.5,29.0
Little Rock Central GT,Brearley IL,vida chiri,Neg,29.0,29.1
