Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Boston Latin SB,Delbarton RX,Monben Mayon,Aff,29.0,28.9
Horace Greeley SG,Waring MB,Chetan Hertzig,Aff,29.5,29.4
Lexington OO,Harrison AG,David Asafu-Adjaye,Neg,29.5,29.4
Lexington VZ,Newark Science ZC,Kathryn DeBois,Neg,28.2,28.8
Harrison FW,Edgemont AP,Christopher Randall,Aff,29.5,29.0
Harrison AGa,Edgemont AG,Dash Gilrain-Lennon,Aff,29.0,28.7
Little Rock Central YH,Maccabees RS,chaz wyche,Aff,28.3,27.7
Pingry SH,Brearley IM,Jibola Omotoyinbo,Aff,28.8,28.0
Horace Greeley CC,Wheatley AM,Bryce Piotrowski,Aff,29.8,29.1
Lexington KZ,Chaminade OS,Andrei Nemoianu,Neg,28.7,28.9
Harrison AN,Ridge HK,Drixxon Kyser,Aff,28.7,28.5
Vestavia Hills VZ,Delbarton RR,Daryl Burch,Aff,29.1,29.0
Harrison JB,Hill SM,Saied Beckford,Neg,28.2,28.4
Berkeley Carroll JH,Ridge MS,Mercy Wah,Aff,28.4,28.9
City Honors JB,Little Rock Central GT,Osmane Sanogo,Aff,29.5,29.3
Bronx Science HY,Harrison PB,Mmesoma Nwosu,Neg,29.0,29.5
Walpole SP,Bronx Science SF,Elizabeth Nicaj,Neg,28.0,28.1
Bronx Science ZY,Lexington LA,Jay Koh,Aff,29.0,28.8
Ridge AB,Little Rock Central HK,Andrew Fostiropoulos,Aff,28.5,27.5
Franklin RL,Winchester EL,vida chiri,Aff,28.7,28.6
Brearley IL,Lexington RB,Aiden D'Souza,Aff,29.5,28.7
Little Rock Central CS,Ardsley NN,Shamika Augustin,Aff,29.0,28.8
Delbarton TW,Edgemont VS,Aimee Trivino,Aff,29.2,29.1
Montgomery Blair OR,Danville Area DN,Shaurya Ganjoo,Neg,28.5,29.5
Cherry Hill HS East CR,Bronx Science JT,Blake Ziegler,Aff,28.0,27.8
Horace Greeley AM,Harrison KI,Jada Darby,Aff,29.7,29.5
Newark Science EH,St Luke's SM,Colton Gilbert,Neg,28.9,28.7
Ridge SK,Lexington RI,Amanda Ciocca,Aff,29.8,28.8
Bronx Science AG,Harrison JI,Micah Scott,Neg,28.5,28.0
Hunter GK,Harrison SE,Nicholas Ford,Neg,28.2,28.3
Hill JG,Edgemont SS,Jack Booth,Aff,28.9,29.1
