Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harker ID,San Marino WC,Elvis Pineda,Aff,29.3,29.2
San Marino DD,Marlborough LF,Krizel Guansing,Neg,28.8,29.0
Peninsula KH,Harvard-Westlake FS,Patrick Fox,Aff,28.6,28.3
Marlborough EF,Peninsula EC,Tyler Thur,Aff,28.8,28.5
San Marino KP,Marlborough FM,Lucas Hunter,Neg,28.6,28.8
Immaculate Heart OG,Marlborough MF,Travis Cochran,Neg,28.4,28.7
Sonoma AM,Marlborough SS,Emilio Menotti,Neg,29.1,29.0
Loyola MT,Marlborough GC,Adam Mimou,Aff,29.3,28.8
Cupertino AS,Harker AP,Adam Mimou,Aff,29.1,28.8
Peninsula WJ,Marlborough LS,Simone Pisarik,Neg,29.3,29.4
Peninsula EE,Immaculate Heart CM,Clare Bradley,Neg,28.6,28.8
Pinewood CA,Peninsula AU,Patrick Fox,Neg,28.4,28.5
Harvard-Westlake SB,Peninsula JT,Elvis Pineda,Aff,28.9,28.7
Marlborough JK,Harker SG,Krizel Guansing,Aff,28.8,28.7
Flintridge Prep CX,Marlborough SKi,Adam Lipton,Aff,28.9,28.8
Peninsula KT,Marlborough ES,Emilio Menotti,Aff,29.0,28.9
Marlborough EL,St Thomas CO,Rayeed Rahman,Neg,28.9,29.0
Immaculate Heart FD,Pinewood TA,Adam Lipton,Neg,28.4,28.6
Loyola NF,Marlborough EP,Brian Son,Neg,28.4,28.6
Harker AM,Gabrielino LM,Gabriela Adler,Neg,28.7,28.8
Immaculate Heart SH,Harker BF,Gordon Krauss,Aff,28.7,28.5
Flintridge Prep BM,San Marino KH,Curtis Ortega,Aff,28.8,28.7
Brophy VW,Immaculate Heart NH,Taylor Tsan,Neg,28.7,28.9
Immaculate Heart MD,Harvard-Westlake OF,Clare Bradley,Neg,28.7,28.8
Harvard-Westlake AS,Marlborough CSa,Lucas Hunter,Aff,29.5,28.1
Peninsula ECh,Marlborough JWe,Travis Cochran,Neg,28.5,28.6
Harvard-Westlake KM,San Marino EC,Minnal Kunnan,Aff,28.5,28.2
Loyola SC,Harvard-Westlake EO,Veer Misra,Aff,29.2,27.8
Loyola LA,Harvard-Westlake DB,Veer Misra,Neg,28.5,29.7
Loyola WL,Harker EX,Anika Ganesh,Neg,27.8,28.3
Harker RL,Loyola TH,Lydia Wang,Neg,28.9,29.3
Immaculate Heart IZ,Harvard-Westlake EY,Andres Marquez,Neg,28.9,29.3
Gunn SP,Marlborough CS,Gordon Krauss,Aff,28.8,28.7
Loyola EM,Harker AS,Anika Ganesh,Neg,27.7,27.9
Mountain View CS,Loyola UT,Gabriela Adler,Neg,29.3,29.6
Harvard-Westlake TK,Immaculate Heart CJ,Max Perin,Neg,28.7,28.8
Peninsula SU,Harker JY,Lydia Wang,Aff,29.7,29.2
Peninsula JE,Harker AA,Max Perin,Aff,29.2,28.9
Marlborough SW,Harvard-Westlake KC,Janet Vega,Aff,28.5,27.7
Marlborough SMe,Harvard-Westlake JW,Rayeed Rahman,Neg,28.9,29.0
Peninsula LZ,Marlborough RB,Tyler Thur,Neg,28.3,29.4
Marlborough AK,Peninsula LZh,Simone Pisarik,Aff,29.0,28.8
Peninsula GY,Marlborough KM,Ethan Park,Neg,28.1,29.3
Polytechnic KK,Harker JA,Norma Delgado,Aff,29.0,28.7
Marlborough DK,Polytechnic RK,Isaiah Salgado,Aff,28.7,28.5
Loyola AK,Immaculate Heart OA,Taylor Tsan,Neg,28.6,28.7
Marlborough SM,Immaculate Heart ES,Brian Son,Neg,29.2,29.4
Peninsula DN,Harvard-Westlake LS,Emmelyne Lay,Neg,29.0,29.2
Gabrielino OL,Portola JL,Jonathan Meza,Aff,29.2,28.5
Loyola TC,Sierra Canyon RZ,Samantha Catapang,Aff,28.8,28.6
Harvard-Westlake JT,Palos Verdes CP,Emmelyne Lay,Aff,29.3,29.2
