Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Christopher Columbus ND,Sequoyah AH,Mark Winokur,Aff,29.1,27.0
Durham CW,Immaculate Heart RR,Amy Nyberg,Neg,28.7,29.0
Grapevine AM,Midtown ZP,Jonathan Alston,Neg,28.0,28.1
Harvard-Westlake LS,Midtown AS,Amanda Ciocca,Aff,29.9,28.9
Lake Highland Prep AB,San Mateo YR,Jack McKyton,Aff,29.7,29.6
L C Anderson AM,Iowa City West NW,Lotem Levy,Aff,29.5,29.0
Southlake Carroll AR,L C Anderson LS,Arthur Kulawik,Aff,29.0,28.0
Ardrey Kell RG,Montgomery CH,Christopher Vincent,Aff,28.4,28.2
Harker PG,Strake Jesuit  JW,Patrick Fox,Aff,29.3,29.1
Marlborough GA,Coppell AS,Jonathan Alston,Neg,28.0,28.1
Harrison JB,Lake Highland Prep SS,Temitope Ogundare,Aff,29.6,28.5
Jackson-Reed RK,Ft Lauderdale AA,Christy Brockman,Aff,27.0,24.0
Ft Lauderdale GJ,Vestavia Hills TP,Moon Roy,Aff,28.0,27.0
Monta Vista KR,Westlake AK,Chris Castillo,Aff,29.0,28.8
Kinkaid SZ,Ramsay DF,Christopher Vincent,Neg,28.2,28.5
BASIS Peoria PY,Immaculate Heart SP,Sebastian Cho,Aff,29.1,29.0
Lake Highland Prep HL,Lexington AG,Isaac Chao,Aff,29.2,28.9
Prospect ST,Immaculate Heart AW,Cale McCrary,Aff,30.0,28.8
Monta Vista EY,Heights CT,Annie Wang,Aff,29.1,28.9
duPont Manual HS  / Youth Performing Arts AJ,Millard North SB,Miguel Harvey,Neg,27.5,30.0
Jackson-Reed CR,L C Anderson NW,Adesuwa Omoruyi,Neg,27.8,28.3
Harvard-Westlake IC,Ft Lauderdale AS,Miguel Harvey,Aff,29.3,28.0
Bronx Science RP,Durham PA,Chansey Agler,Neg,28.4,28.5
Perry JA,Niceville NF,Jonathan Meza,Aff,28.7,28.9
Lexington RL,Greenhill SL,Brice Ezell,Neg,28.5,29.0
Greenhill AK,St Agnes EH,Bennett Dombcik,Neg,29.3,29.6
Trinity Prep AD,Aragon ZA,Enya Gu,Neg,28.7,28.8
Greenhill EN,Plano Independent AW,Bennett Dombcik,Neg,29.0,29.3
Lexington JB,Southlake Carroll AS,Sebastian Cho,Aff,30.0,28.6
Harker DV,Durham SA,Cale McCrary,Neg,29.4,29.5
Auburn BP,Midtown FB,Brice Ezell,Neg,27.0,28.0
Bronx Science LW,Westlake AC,Jonathan Meza,Aff,28.6,28.5
Auburn LL,Solebury LN,Jack McKyton,Neg,27.5,29.1
BASIS Independent Silicon Valley JK,Cypress Bay ZR,Chris Castillo,Aff,28.5,28.0
Strath Haven AM,Hawken ZH,Anshul Reddy,Aff,29.3,28.3
Princeton Independent AS,Newark Science AL,Annie Wang,Aff,29.5,29.1
Hawken ST,William G. Enloe PD,Tajaih Robinson,Aff,30.0,29.3
Little Rock Central JL,Brophy CC,jasmine stidham,Neg,28.5,28.8
Christopher Columbus MM,Strake Jesuit  KS,Cyprian Dumas,Neg,29.0,29.7
Harker MK,Hawken AS,Hailey Robertson,Aff,29.3,28.8
Coppell HA,Isidore Newman EE,Chansey Agler,Aff,30.0,29.9
L C Anderson AS,Memorial BD,Danielle Dosch,Aff,28.9,28.7
Challenge Early JA,Isidore Newman HN,Hailey Robertson,Aff,28.7,28.6
Ft Lauderdale EB,Southlake Carroll GD,Lucas Bailey,Neg,27.5,28.0
Harvard-Westlake LD,Poly Prep Country Day RG,Colton Gilbert,Aff,28.6,28.4
William G. Enloe AR,Ardrey Kell SD,Eduardo Canedo,Aff,29.9,28.5
Harrison JP,Harvard-Westlake WL,Rafael Sanchez,Aff,29.4,28.9
William G. Enloe RN,Marlborough VA,David Dosch,Aff,28.9,28.8
Immaculate Heart SS,Little Rock Central BF,Rafael Sanchez,Aff,28.6,28.2
Heights AW,Vestavia Hills AS,Zachary Siegel,Aff,29.7,29.0
Proof DR,Walt Whitman HZ,Brett Cryan,Neg,29.2,29.8
Jackson-Reed TE,Myers Park HC,Hanna Rice,Neg,29.1,29.3
Strake Jesuit  NW,Harrison JG,Michael Fain,Aff,29.5,29.4
Harker RM,Scarsdale DH,Isaac Chao,Aff,29.1,29.0
duPont Manual HS  / Youth Performing Arts SM,Buchholz VB,Arthur Kulawik,Neg,29.0,29.5
Brophy TJ,Strake Jesuit  JS,Brett Fortier,Neg,29.7,29.9
Millburn MM,Holy Cross JD,Amanda Ciocca,Aff,28.9,29.5
Hawken NS,Heights CH,Chetan Hertzig,Aff,28.3,28.2
duPont Manual HS  / Youth Performing Arts JS,Pine View EL,Maanik Chotalla,Neg,28.0,29.1
Plano Independent NG,Vestavia Hills EP,Leo Mokriski,Neg,29.0,29.2
Presentation SP,Trinity Prep AM,Tom Hamilton,Aff,22.0,21.0
Isidore Newman AB,Millard North NL,jasmine stidham,Neg,28.6,28.7
Little Rock Central KC,Myers Park CE,Fiker Tesfaye,Aff,28.2,28.0
Saratoga AG,Marlborough WR,Patrick Fox,Neg,29.3,29.5
Westwood AG,School Without Walls ZB,Amy Nyberg,Neg,27.8,28.8
duPont Manual HS  / Youth Performing Arts KD,Plano Independent PG,Ethan Massa,Neg,27.6,28.0
Heights EP,Southlake Carroll EP,Zachary Siegel,Neg,28.7,29.4
