Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harvard-Westlake WL,Greenhill AK,Christopher Vincent,Neg,29.2,29.4
Westlake AK,Southlake Carroll EP,Isaac Chao,Neg,29.1,29.0
Auburn BP,Holy Cross JD,Mark Winokur,Aff,28.6,28.5
Niceville NF,BASIS Independent Silicon Valley JK,Vik Maan,Aff,29.5,28.0
Harker DV,L C Anderson AS,TJ Riggs,Neg,29.0,29.4
Strake Jesuit  KS,Marlborough WR,Kristopher Wallen,Neg,29.8,29.9
Trinity Prep AD,Marlborough VA,Dylan Liu,Neg,27.4,27.5
St Agnes EH,Solebury LN,Tajaih Robinson,Aff,29.4,29.2
Brophy CC,Iowa City West NW,Tajaih Robinson,Neg,29.2,29.3
San Mateo YR,Prospect ST,Becca Traber,Neg,29.8,29.7
Ft Lauderdale AA,Isidore Newman HN,Aaron Timmons,Neg,28.4,28.6
Vestavia Hills EP,Immaculate Heart RR,Brett Cryan,Neg,29.0,29.5
Durham PA,Southlake Carroll GD,Enya Gu,Aff,29.0,28.8
Heights CT,Millard North NL,Allyson Spurlock,Neg,28.0,28.6
Harvard-Westlake IC,Hawken ST,Nick Fleming,Neg,28.9,29.0
Ardrey Kell SD,Westlake AC,Jonathan Alston,Neg,27.9,28.5
BASIS Peoria PY,Saratoga AG,Becca Traber,Aff,29.5,29.4
Lake Highland Prep HL,Perry JA,Chetan Hertzig,Aff,29.5,29.4
Harrison JG,Hawken AS,Eddie Fitzgerald,Aff,29.1,29.0
Lake Highland Prep SS,Millard North SB,Chris Randall,Aff,28.2,28.0
Durham SA,Greenhill EN,Chris Castillo,Aff,28.2,28.1
Harrison JB,Brophy TJ,Bennett Dombcik,Aff,28.9,28.8
Marlborough GA,Ft Lauderdale AS,Enya Gu,Aff,29.0,28.4
Ardrey Kell RG,Myers Park HC,Lotem Levy,Aff,29.5,27.8
Harker PG,Lexington AG,Sebastian Cho,Neg,29.1,29.2
L C Anderson AM,Vestavia Hills AS,Maanik Chotalla,Neg,29.8,30.0
Grapevine AM,L C Anderson NW,Amanda Ciocca,Neg,28.9,30.0
Harvard-Westlake LS,Lexington JB,Brett Cryan,Aff,29.3,28.9
Durham CW,Montgomery CH,Michael Fain,Neg,28.2,29.4
Christopher Columbus ND,Monta Vista EY,Chris Castillo,Aff,28.5,28.4
Heights EP,Cypress Bay ZR,Temitope Ogundare,Aff,27.7,27.9
duPont Manual HS  / Youth Performing Arts KD,Ft Lauderdale EB,Adesuwa Omoruyi,Aff,27.4,27.0
Westwood AG,Auburn LL,Brice Ezell,Aff,25.5,25.0
Midtown FB,Millburn MM,Jason Paul,Aff,29.0,28.5
Coppell AS,Bronx Science LW,Sohail Jouya,Aff,27.8,27.4
Isidore Newman AB,Memorial BD,Elijah Smith,Neg,28.7,28.8
Presentation SP,Proof DR,Jack McKyton,Neg,28.0,28.2
Plano Independent AW,Challenge Early JA,Nick Fleming,Aff,29.1,28.9
Vestavia Hills TP,Little Rock Central KC,Chris Randall,Neg,27.5,29.0
Strake Jesuit  JW,Harker RM,Sebastian Cho,Aff,29.7,30.0
Isidore Newman EE,Southlake Carroll AR,jasmine stidham,Aff,29.2,28.6
Greenhill SL,Strake Jesuit  NW,Eddie Fitzgerald,Neg,29.5,29.6
duPont Manual HS  / Youth Performing Arts JS,Ft Lauderdale GJ,Ben Waldman,Neg,28.0,27.8
Hawken NS,Sequoyah AH,Fiker Tesfaye,Aff,29.1,28.6
Little Rock Central BF,Kinkaid SZ,Temitope Ogundare,Neg,28.5,20.0
Pine View EL,Bronx Science RP,Amanda Ciocca,Aff,29.3,28.7
Buchholz VB,Poly Prep Country Day RG,Mark Winokur,Neg,27.4,28.9
Walt Whitman HZ,Plano Independent PG,Allyson Spurlock,Neg,29.3,29.4
Jackson-Reed TE,Newark Science AL,Chetan Hertzig,Neg,28.7,28.8
Southlake Carroll AS,Heights AW,Chansey Agler,Neg,29.0,29.6
Heights CH,Hawken ZH,Amy Nyberg,Neg,27.0,27.5
Immaculate Heart SS,Scarsdale DH,Cale McCrary,Neg,28.9,29.0
William G. Enloe RN,Immaculate Heart SP,jasmine stidham,Aff,28.5,28.4
Harrison JP,Immaculate Heart AW,Jonathan Meza,Neg,29.3,29.5
William G. Enloe PD,Jackson-Reed RK,Hailey Robertson,Neg,28.2,29.0
L C Anderson LS,Ramsay DF,Amy Nyberg,Aff,27.5,27.4
Aragon ZA,Midtown ZP,Eva Lamberson,Aff,27.8,27.5
William G. Enloe AR,Monta Vista KR,Colton Gilbert,Neg,28.5,28.8
Harvard-Westlake LD,Jackson-Reed CR,Adam Torson,Aff,26.8,26.7
Trinity Prep AM,duPont Manual HS  / Youth Performing Arts SM,Sohail Jouya,Neg,22.1,25.5
Coppell HA,Strake Jesuit  JS,Patrick Fox,Neg,29.2,29.0
Harker MK,Lake Highland Prep AB,Patrick Fox,Aff,29.2,29.0
Little Rock Central JL,duPont Manual HS  / Youth Performing Arts AJ,Lucas Bailey,Aff,28.0,27.9
Christopher Columbus MM,Midtown AS,Brice Ezell,Aff,28.5,28.0
Princeton Independent AS,School Without Walls ZB,Leo Mokriski,Neg,28.5,29.0
Strath Haven AM,Lexington RL,Isaac Chao,Aff,29.7,27.7
Myers Park CE,Plano Independent NG,Cyprian Dumas,Aff,29.2,28.5
