Aff,Neg,Judges,Votes,Win
St Mary's Dominican SR,LAMP RR,"Joshua Stewart																																		Kasi McCartney																																		Alex Berry","Neg																												Neg																												Neg","3-0																															NEG"
Isidore Newman NX,Isidore Newman OD,,Isidore Newman NX advances,Isidore Newman NX advances
Isidore Newman AB,Isidore Newman SR,,Isidore Newman AB advances,Isidore Newman AB advances
Isidore Newman EE,,,,
