Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Westlake BR,Colonial Forge SR,Jenn Melin,Neg,29.3,29.4
Calvert Hall CH,William G. Enloe PD,Sanju John,Neg,28.0,29.0
Stuyvesant VC,Calvert Hall TR,Marc Hankin,Neg,28.0,28.1
La Salle BS,West Des Moines Valley SE,Cale McCrary,Neg,27.6,26.7
Lake Highland Prep WH,Collegiate ND,Chetan Hertzig,Neg,28.6,28.9
GHS LW,Stuyvesant PH,Saied Beckford,Aff,28.4,28.2
Barrington AC,Walt Whitman HZ,Vladimir Pavlov,Neg,28.4,28.8
Harrison RP,Vestavia Hills AS,Saianurag Karavadi,Neg,28.5,28.6
Millburn ST,Lake Highland Prep YA,Saianurag Karavadi,Aff,30.0,29.4
Harrison JB,Durham CW,Emma Thomas-McGinnis,Neg,29.9,30.0
Isidore Newman AB,Stuyvesant HJ,Jack Booth,Neg,29.0,29.1
Chaminade AS,Stuyvesant LC,Zachary Siegel,Neg,28.9,29.1
Bronx Science KO,Holy Ghost Prep CR,Andrew Chin,Aff,28.7,28.6
West Des Moines Valley BT,Harrison JA,Emily Shang,Aff,28.4,28.3
Lake Highland Prep PS,Stuyvesant DZ,Animesh Joshi,Aff,29.1,28.7
Westlake AC,William G. Enloe RN,Jackson Hanna,Neg,28.3,28.5
Dulles NJ,Lake Highland Prep NP,Callum Theiding,Neg,29.2,29.3
Westlake AK,West Des Moines Valley JW,Tajaih Robinson,Aff,29.2,28.7
Isidore Newman SR,Strath Haven AM,Michelle Dai,Aff,28.3,27.8
Harrison BS,Dallastown JK,Saied Beckford,Aff,28.8,28.5
Isidore Newman EE,Lake Highland Prep HL,Ari X,Neg,29.0,29.1
Lake Highland Prep VS,Harrison JG,Sasan Kasravi,Neg,27.5,29.0
Hunter SO,Solebury LN,Animesh Joshi,Neg,28.5,27.5
Lake Highland Prep AB,Montville SH,Jackson Hanna,Neg,28.8,28.9
Calvert Hall AW,Summit MR,Sasan Kasravi,Neg,27.6,28.0
Harrison JP,La Salle TP,Ari X,Aff,29.1,29.0
Germantown YK,Poly Prep Country Day RG,Jenn Melin,Neg,28.8,29.2
Durham SA,Strake Jesuit  JW,Tyler Wood,Neg,28.7,29.2
Durham PA,Millburn AX,Jack Booth,Neg,29.0,29.2
William G. Enloe AN,Ridge RD,Rohit Jagga,Neg,29.4,29.7
West Des Moines Valley EM,Lake Highland Prep BR,Sarai Pridgen,Neg,28.0,28.3
Collegiate AW,West Des Moines Valley MV,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
,Bronx Science MR,,Neg BYE,Neg BYE,
