Aff,Neg,Judges,Votes,Win
Memorial DX,Lake Highland Prep HL,"Chris Castillo																																						Harun Vemulapalli																																						Vishal Sivamani","Neg																															Neg																															Neg","3-0																															NEG"
Strake Jesuit  NW,Greenhill SL,"Rose Larson																																						Christopher Stearns																																						dylan jones","Aff																															Aff																															Neg","2-1																															AFF"
