Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Edgemont AP,Stuyvesant AQ,Katy Stenner,Neg,28.5,28.8
Waring MB,Harrison AGa,Lily Nakakura,Aff,29.0,28.0
BASIS Scottsdale JV,Lawrenceville TH,Eva Lamberson,Neg,29.9,30.0
Durham GW,East Chapel Hill AX,Garrett Bishop,Neg,28.6,28.8
King JM,Boston Latin SB,Olivia Qiu,Aff,28.0,27.5
Lawrenceville MM,Hunter SO,Anuj Jain,Aff,28.5,28.9
University JH,Stuyvesant GC,Brian Tvedt,Aff,28.0,27.0
Success Academy HSLA-BROOKLYN BB,Bronx Science SC,John Smarra,Neg,28.3,28.5
Scarsdale JK,Harrison AG,Callum Theiding,Neg,29.7,29.8
Newark Science AL,Memorial EJ,Lizbeth Contreras,Neg,29.4,29.5
Horace Greeley SG,Berkeley Carroll JH,Liv Birnstad,Aff,26.5,29.0
Greenwich AB,Cypress Bay NC,Lily Nakakura,Neg,27.5,27.9
Lexington KL,Montville AM,Simin Chen,Neg,28.8,29.0
Acton-Boxborough CG,Livingston EP,Riley Rees,Neg,28.6,28.7
La Salle JJ,Strake Jesuit  KM,Saied Beckford,Neg,28.9,29.1
Livingston SK,Southlake Carroll AS,Jacob Nathan,Aff,28.7,28.5
Poly Prep Country Day RG,Mercer Island HSD BF,Kat Butler,Aff,29.3,29.1
Montville SL,Stuyvesant ELi,Susan Simon,Neg,29.0,30.0
Acton-Boxborough NK,American Heritage Broward CW,Mark Kivimaki,Aff,28.6,28.7
Village SL,Lawrenceville AN,Will Trinh,Aff,28.6,28.0
Stuyvesant PH,Lexington OO,Kat Butler,Neg,28.2,28.6
Lexington CT,Lake Highland Prep CG,Diane Macina,Aff,29.1,28.5
Ridge MS,Strake Jesuit  MM,Will Trinh,Neg,29.3,29.4
Village AW,Stuyvesant DZ,Liv Birnstad,Aff,28.9,28.8
Stuyvesant YL,Half Hollow Hills HS East AS,Lydia Wang,Aff,27.4,27.3
Horace Greeley SR,Harrison BS,Zi Wang,Neg,27.0,29.2
Edgemont SS,Isidore Newman JJ,Amy Bourque,Neg,28.0,29.0
Stuyvesant EM,Bronx Science LS,Eva Lamberson,Neg,27.5,27.6
Harrison JG,Brophy TJ,Zi Wang,Neg,29.0,29.1
Germantown YK,Memorial CS,Sachin Aggarwal,Neg,29.0,29.4
Hunter TB,Calvert Hall SP,Bin Wang,Neg,27.5,28.5
Horace Greeley AM,La Salle XP,Osmane Sanogo,Neg,29.0,29.1
Millburn RD,Stuyvesant KS,Ruhi Mahajan,Neg,28.0,27.5
Edgemont SU,Collegiate MS,Frasat Chaudhry,Aff,28.2,28.0
Meadow Glen VW,Sehome RS,Osmane Sanogo,Aff,28.7,28.6
Memorial MG,Lexington MS,Mark Kivimaki,Neg,28.7,28.8
Immaculate Heart NH,Chapin AL,Carol Li,Aff,29.0,28.8
Millburn LH,Flintridge Prep IL,Fianah McMillan,Neg,29.5,30.0
Durham PA,Lakeville South EH,Nicholas Ford,Aff,28.9,29.0
Summit RA,Harrison BK,Mahender Gurram,Neg,29.4,29.6
Garland LA,Vestavia Hills VZ,Curtis Ortega,Neg,29.1,29.2
Isidore Newman RH,Syosset JT,Yin Thein,Aff,29.4,29.0
Harrison RP,Isidore Newman SE,Jonathan Alston,Aff,29.3,27.9
Acton-Boxborough AK,Greenwich LW,Cale McCrary,Neg,29.5,29.6
Germantown CZ,Lake Highland Prep NA,Chetan Hertzig,Neg,28.9,29.0
Lexington GC,Cypress Bay SS,Jonathan Alston,Aff,28.5,28.0
Isidore Newman DC,Millburn MM,Anuj Jain,Neg,28.5,27.5
Stuyvesant EL,Isidore Newman WS,Diane Macina,Aff,29.1,27.7
Lake Highland Prep ET,Isidore Newman AB,Callum Theiding,Neg,28.4,28.9
Harrison JB,Millburn RH,Nicholas Ford,Aff,29.6,29.3
Ridge HK,Concord Carlisle FZ,Cale McCrary,Neg,29.0,29.1
Mountain Lakes EW,Brearley IL,Curtis Ortega,Aff,29.1,29.0
Northern Valley HK,Wheatley AM,Sachin Aggarwal,Neg,28.9,28.8
Stuyvesant MY,Montville SS,Brian Tvedt,Aff,27.8,26.9
Ridge ZC,Horace Greeley CC,Andrew Choi,Aff,29.7,29.4
St Luke's DG,Summit CC,Charles Zenhausern,Aff,29.3,29.2
Cary Acad PL,Ridge SK,Riley Rees,Neg,29.0,29.1
Northern Valley AC,Walt Whitman SC,Rusem Paul,Aff,28.7,28.5
Immaculate Heart CM,Fordham Prep OB,Antonina Clementi,Aff,27.3,27.0
Montville AS,Brearley IC,RJ Pellicciotta,Neg,28.7,28.8
Lexington NP,Ridge AM,Al Arthur,Aff,29.0,28.0
Unionville AZ,King DP,Everest Yang,Neg,28.2,28.7
Newark Science DA,Harrison AN,Frasat Chaudhry,Neg,28.0,28.5
Immaculate Heart MD,Summit MS,Bin Wang,Neg,26.5,28.0
Lexington AW,Concord Carlisle NA,Yi Tan,Neg,27.7,28.5
Harrison FW,Lexington AL,RJ Pellicciotta,Aff,28.9,28.8
Immaculate Heart ES,Lexington LY,Lydia Wang,Aff,29.1,28.7
