Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Collegiate MS,Greenwich AB,Snehal Shah,Aff,28.0,27.5
Hunter SO,Acton-Boxborough NK,Aidan Etkin,Aff,29.5,29.1
Ridge AM,Boston Latin SB,Callum Theiding,Aff,28.4,28.0
East Chapel Hill AX,Isidore Newman JJ,Elijah Smith,Aff,28.7,28.6
Meadow Glen VW,Harrison BS,Mark Kivimaki,Neg,28.8,29.2
Lake Highland Prep NA,Lawrenceville TH,Ashley Murphy,Neg,29.2,29.4
Lake Highland Prep ET,Memorial MG,Cale McCrary,Neg,28.0,29.5
Vestavia Hills VZ,St Luke's DG,Jacob Palmer,Aff,29.4,29.2
Germantown YK,Poly Prep Country Day RG,Tajaih Robinson,Neg,29.0,29.4
Lexington GC,Ridge ZC,Carol Li,Aff,29.6,29.5
Durham PA,Livingston SK,Anuj Jain,Aff,29.4,28.9
Lawrenceville MM,Brearley IC,Kat Butler,Aff,29.9,29.5
American Heritage Broward CW,Cypress Bay SS,Nicholas Ford,Aff,29.4,28.5
Lexington MS,Harrison JB,Jonathan Alston,Neg,28.0,29.0
Harrison BK,Calvert Hall SP,Leah Yeshitila,Aff,28.8,28.7
Acton-Boxborough AK,Stuyvesant ELi,Charles Zenhausern,Aff,29.6,29.4
Lexington CT,Isidore Newman DC,Jacob Nathan,Neg,29.0,29.1
Immaculate Heart MD,Millburn LH,Mark Kivimaki,Neg,28.3,28.7
Lexington LY,Hunter TB,Thomas Noone,Aff,29.3,28.8
Brearley IL,Memorial CS,Cale McCrary,Neg,28.7,29.5
King DP,Cary Acad PL,Aidan Etkin,Neg,28.4,29.1
Montville AM,Sehome RS,David Dosch,Neg,28.5,28.7
Stuyvesant GC,Summit CC,Kat Butler,Neg,29.6,29.8
Isidore Newman WS,Chapin AL,RJ Pellicciotta,Neg,27.5,27.7
Lexington AW,University JH,Amy Bourque,Neg,28.0,29.0
Walt Whitman SC,Harrison JG,Sachin Aggarwal,Neg,29.0,29.3
Newark Science AL,Northern Valley AC,Garrett Bishop,Aff,29.4,28.9
Summit RA,Success Academy HSLA-BROOKLYN BB,Amy Bourque,Aff,29.0,28.0
Lexington NP,Horace Greeley AM,Lizbeth Contreras,Aff,29.5,30.0
Flintridge Prep IL,Unionville AZ,Andrew Choi,Aff,28.8,27.6
Edgemont SS,Wheatley AM,Eva Lamberson,Neg,28.3,30.0
Lake Highland Prep CG,Stuyvesant EL,ALICE CHU,Neg,28.0,28.8
Immaculate Heart NH,Millburn RD,Antonina Clementi,Aff,30.0,29.5
Mercer Island HSD BF,Fordham Prep OB,James Grey,Aff,28.3,27.7
Northern Valley HK,Concord Carlisle NA,Lydia Wang,Aff,28.7,28.6
Stuyvesant AQ,Cypress Bay NC,Saied Beckford,Aff,28.4,28.2
Montville SS,Harrison RP,Osmane Sanogo,Neg,27.7,28.3
Bronx Science LS,Montville SL,Jeff Wolf,Aff,29.4,28.7
Horace Greeley SG,Stuyvesant YL,Nicholas Ford,Aff,29.4,28.6
Montville AS,Germantown CZ,Frasat Chaudhry,Neg,28.5,29.0
Garland LA,Harrison AN,Elijah Smith,Neg,28.3,28.5
Durham GW,Bronx Science SC,Jonathan Alston,Aff,27.9,27.0
Ridge MS,BASIS Scottsdale JV,Lily Nakakura,Aff,29.0,28.7
Stuyvesant PH,Ridge HK,Curtis Ortega,Neg,28.8,28.9
Lakeville South EH,Greenwich LW,Olivia Qiu,Aff,28.5,28.4
Immaculate Heart ES,Brophy TJ,Jacob Palmer,Neg,29.4,29.6
Livingston EP,La Salle JJ,RJ Pellicciotta,Neg,28.5,28.6
Berkeley Carroll JH,Syosset JT,Sachin Aggarwal,Aff,28.3,28.5
Stuyvesant EM,Immaculate Heart CM,Lydia Wang,Aff,28.1,28.0
Isidore Newman RH,Village SL,Leah Yeshitila,Neg,28.9,29.2
King JM,Edgemont SU,Osmane Sanogo,Neg,27.8,27.9
Waring MB,La Salle XP,Fianah McMillan,Aff,29.2,29.1
Lexington AL,Harrison AGa,Andrew Choi,Neg,29.4,29.7
Strake Jesuit  KM,Lexington OO,Will Trinh,Aff,29.5,28.2
Concord Carlisle FZ,Edgemont AP,Callum Theiding,Aff,28.9,28.8
Newark Science DA,Memorial EJ,Will Trinh,Neg,28.5,29.5
Acton-Boxborough CG,Village AW,WK Kay,Neg,28.5,28.9
Lawrenceville AN,Horace Greeley SR,David Dosch,Aff,28.7,28.5
Isidore Newman SE,Millburn RH,Saied Beckford,Neg,28.8,28.9
Harrison FW,Summit MS,Zi Wang,Aff,28.5,28.0
Mountain Lakes EW,Stuyvesant MY,Everest Yang,Aff,29.1,28.7
Millburn MM,Isidore Newman AB,Tanya Chatterjee,Neg,28.0,28.5
Horace Greeley CC,Scarsdale JK,Eva Lamberson,Neg,27.8,30.0
Half Hollow Hills HS East AS,Ridge SK,Charles Zenhausern,Neg,29.9,29.1
Strake Jesuit  MM,Southlake Carroll AS,Viswas Sreenathan,Aff,29.5,29.4
Harrison AG,Lexington KL,Di Wu,Aff,29.5,28.8
Montville ASh,Stuyvesant DZ,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Stuyvesant KS,,,Aff BYE,Aff BYE,
