Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Dulles CS,Carnegie Vanguard LH,Phoenix Pittman,Neg,28.8,29.0
Memorial DX,Westwood AP,Brett Cryan,Aff,29.2,29.0
Lake Highland Prep AR,Westlake MR,Tony Jha,Neg,29.3,29.6
Lake Highland Prep HL,Dulles JC,Zion Dixon,Aff,29.4,28.8
St Agnes EH,Heights CT,Patrick Fox,Aff,29.2,28.7
Lake Highland Prep SV,Carnegie Vanguard KF,Vincent Liu,Aff,28.6,27.1
Newman Smith SJ,Dulles TV,Becca Traber,Aff,28.9,28.0
Challenge Early JA,Lake Highland Prep PS,Chloe Self,Neg,29.0,29.5
Langham Creek ML,Michelle Hix MR,Eric Schwerdtfeger,Neg,28.0,28.5
Michelle Hix AP,Lake Highland Prep GM,Neville Tom,Neg,28.4,28.8
Michelle Hix JA,Dulles NJ,Vail Chen,Neg,28.5,29.9
Southlake Carroll EP,Lake Highland Prep NP,Michael Kurian,Aff,29.4,28.5
Dulles AA,Flower Mound ST,Elmer Yang,Neg,29.0,29.1
Daniel Ma,Dulles VN,Parker Traxler,Neg,28.5,30.0
Ridge Point Independent FS,Memorial MG,wyatt hatfield,Neg,28.9,29.0
Emilio Garza,Memorial BD,Isaac Chao,Neg,29.1,28.7
Heights EP,,,,,
