Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Canyon Crest PJ,Peninsula AI,Joseph Barquin,Neg,28.4,28.5
Immaculate Heart RR,Harvard-Westlake WL,Chris Theis,Aff,28.8,28.3
"University HS, Irvine RN",Peninsula AB,Mike Bietz,Aff,28.9,28.5
Peninsula AD,Marlborough PS,David Dosch,Neg,28.2,28.3
Sage Oak Charter AK,Brophy CC,Elsha Harris-Yolanda,Neg,1.0,30.0
Marlborough MJ,Immaculate Heart EL,Gordon Krauss,Aff,29.1,28.6
Stockdale KG,Peninsula AY,Jonathan Meza,Neg,28.7,29.5
Marlborough TZ,Brophy TJ,Jayant Namdhari,Neg,28.4,28.6
Immaculate Heart SP,Peninsula KN,Vanessa Nguyen,Aff,28.3,28.2
Canyon Crest ZT,Harvard-Westlake CR,Felicity Park,Aff,28.1,28.0
Meadows ET,Montgomery JA,Julia Sidley,Neg,29.3,29.5
Meadows CF,Aragon ZA,Zoe Soderquist,Neg,28.0,27.0
Palo Verde NZ,Brophy HC,Charlie Synn,Aff,28.4,28.0
Montgomery CH,Peninsula WW,Joseph Barquin,Neg,28.5,28.6
Immaculate Heart SS,Harvard-Westlake MT,Chris Theis,Neg,28.2,28.5
Marlborough KM,Canyon Crest MJ,Mike Bietz,Aff,28.5,27.4
Westridge TW,Peninsula RC,David Dosch,Aff,28.8,28.5
Marlborough OO,Immaculate Heart AW,Gordon Krauss,Neg,28.6,29.0
Amplus MB,Damien HS and St. Lucy’s Priory AM,Jonathan Meza,Neg,29.0,29.6
Stanford OHS AY,Immaculate Heart MF,Jayant Namdhari,Aff,28.7,28.4
Notre Dame San Jose AG,Harvard-Westlake LS,Vanessa Nguyen,Aff,29.0,28.7
Harvard-Westlake AT,Peninsula AJ,Felicity Park,Aff,28.4,28.1
Marlborough HL,BASIS Independent Silicon Valley JK,Julia Sidley,Aff,29.8,29.6
Marlborough LF,Harvard-Westlake AD,Zoe Soderquist,Aff,29.0,28.0
Stockdale RP,Marlborough AM,Charlie Synn,Aff,29.1,29.0
