Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Peninsula RC,Immaculate Heart EL,Vanessa Nguyen,Neg,28.1,28.2
Canyon Crest PJ,Meadows ET,Zoe Soderquist,Aff,26.0,27.0
Meadows CF,Canyon Crest MJ,Felicity Park,Neg,28.0,28.5
BASIS Independent Silicon Valley JK,Marlborough AM,David Dosch,Neg,28.4,28.5
Harvard-Westlake LS,Brophy HC,Jayant Namdhari,Aff,28.5,28.4
Damien HS and St. Lucy’s Priory AM,Aragon ZA,David Dosch,Aff,28.9,28.7
Peninsula WW,"University HS, Irvine RN",Jonathan Meza,Neg,29.3,29.5
Marlborough PS,Harvard-Westlake AD,Gordon Krauss,Aff,28.8,28.6
Stanford OHS AY,Marlborough HL,Jonathan Meza,Neg,29.4,29.5
Palo Verde NZ,Harvard-Westlake MT,Julia Sidley,Neg,28.3,29.0
Peninsula AD,Marlborough OO,Jay Rye,Neg,28.0,29.0
Immaculate Heart RR,Marlborough KM,Gordon Krauss,Aff,29.3,28.6
Harvard-Westlake CR,Amplus MB,Zoe Soderquist,Neg,25.0,26.0
Brophy CC,Westridge TW,Felicity Park,Neg,28.7,29.0
Harvard-Westlake WL,Marlborough TZ,Julia Sidley,Aff,29.1,29.0
Peninsula AB,Immaculate Heart SS,Vanessa Nguyen,Neg,28.3,28.4
Peninsula AI,Montgomery CH,Charlie Synn,Neg,28.0,28.1
Peninsula AY,Marlborough MJ,Mei Kim,Neg,29.9,30.0
Peninsula AJ,Immaculate Heart MF,Joseph Barquin,Neg,27.9,28.6
Notre Dame San Jose AG,Brophy TJ,Adam Torson,Aff,28.8,28.6
Peninsula KN,Stockdale KG,Mike Bietz,Aff,28.8,27.3
Immaculate Heart SP,Harvard-Westlake AT,Adam Torson,Aff,27.5,27.4
Immaculate Heart AW,Stockdale RP,Joseph Barquin,Neg,29.5,29.6
Marlborough LF,Canyon Crest ZT,Jayant Namdhari,Aff,28.8,28.7
Sage Oak Charter AK,Montgomery JA,Kiarash Noorizadeh,Aff,29.0,28.4
