Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marlborough OO,Stanford OHS AY,David Dosch,Aff,28.5,28.4
Marlborough HL,Westridge TW,Jayant Namdhari,Neg,29.3,29.6
Canyon Crest ZT,Peninsula AI,Zoe Soderquist,Aff,27.0,26.0
Aragon ZA,Peninsula AY,Joseph Barquin,Neg,28.7,28.8
BASIS Independent Silicon Valley JK,Damien HS and St. Lucy’s Priory AM,Joseph Barquin,Neg,,
Marlborough TZ,Meadows CF,Charlie Synn,Aff,28.1,28.0
Sage Oak Charter AK,Harvard-Westlake MT,Vanessa Nguyen,Neg,28.9,29.0
Peninsula WW,Harvard-Westlake AT,Vanessa Nguyen,Neg,28.3,28.4
Immaculate Heart RR,Stockdale RP,Julia Sidley,Neg,29.5,29.7
Peninsula RC,Stockdale KG,Felicity Park,Neg,28.0,28.2
Peninsula KN,Palo Verde NZ,Zoe Soderquist,Aff,27.0,26.0
Marlborough LF,Brophy TJ,Felicity Park,Neg,28.6,28.7
Harvard-Westlake WL,Immaculate Heart SP,Gordon Krauss,Aff,29.3,28.8
Marlborough KM,"University HS, Irvine RN",Charlie Synn,Neg,28.4,29.0
Harvard-Westlake AD,Brophy CC,David Dosch,Neg,28.5,28.7
Immaculate Heart AW,Harvard-Westlake CR,Julia Sidley,Aff,29.5,28.6
Marlborough MJ,Notre Dame San Jose AG,Jonathan Meza,Aff,29.9,29.8
Peninsula AD,Canyon Crest PJ,Mike Bietz,Neg,27.0,27.8
Immaculate Heart EL,Montgomery JA,Jayant Namdhari,Neg,28.1,28.2
Peninsula AJ,Brophy HC,Jay Rye,Neg,27.0,28.0
Immaculate Heart MF,Canyon Crest MJ,Faydelity Belcher,Aff,27.0,28.0
Amplus MB,Meadows ET,Faydelity Belcher,Neg,30.0,28.0
Marlborough PS,Montgomery CH,Mike Bietz,Neg,28.8,28.9
Immaculate Heart SS,Harvard-Westlake LS,Gordon Krauss,Aff,29.2,28.9
Marlborough AM,Peninsula AB,Jonathan Meza,Aff,27.8,27.5
