Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Dripping Springs AK,Cypress Bay SS,Neville Tom,Neg,28.7,28.8
Strake Jesuit  AY,Memorial BL,Fahim Jahingir,Neg,29.7,30.0
DSST Cedar AN,Greenhill PR,Ryan Love,Neg,28.4,28.5
Southlake Carroll AB,Cypress Ranch ND,Demarcus Powell,Aff,28.7,28.2
Bronx Science GG,Isidore Newman MM,Leo Crowley,Aff,28.8,28.6
Memorial ES,Strake Jesuit  BB,Johnathen Standifer,Aff,29.5,29.4
Cypress Woods AG,Strake Jesuit  MMa,Max Gu,Aff,27.9,27.8
Westlake PS,Awty International DR,Kumail Zaidi,Aff,29.5,29.2
Elkins SS,Louis D. Brandeis TA,Fahim Jahingir,Aff,29.0,28.5
McNeil JL,Village IR,Nathan Gong,Aff,29.2,28.4
McCallum MF,Kinkaid CM,Pranav Gorty,Neg,29.0,30.0
Chapel Hill HS - Mt. Pleasant AB,Crossings Christian SS,Elizabeth Glasper,Aff,28.0,27.0
Northland Christian LM,Plano West SG,Demarcus Powell,Neg,29.4,29.6
Clear Lake RZ,Isidore Newman WC,Truman Le,Aff,29.2,28.6
L C Anderson PM,Claudia Taylor Johnson MP,Stephen Mack,Neg,28.0,28.1
Strake Jesuit  EX,Boerne Champion MG,Emma Nguyen,Aff,29.0,28.8
Strake Jesuit  IS,All Saints Episcopal ID,Elijah Cruz,Aff,29.2,29.1
Greenhill MA,Awty International AZ,Johnathen Standifer,Neg,29.9,30.0
Isidore Newman RH,Tom Glenn MM,Samuel Mack,Aff,29.8,28.9
Claudia Taylor Johnson SD,Colleyville Heritage GM,Devon Stevenson,Neg,28.0,30.0
Strake Jesuit  MM,Plano West AR,Truman Le,Neg,29.3,29.9
Strake Jesuit  TN,McNeil KS,Avery Wilson,Aff,28.4,28.3
Westwood AU,Strake Jesuit  SR,Elizabeth Elliott,Neg,29.0,29.2
Chapel Hill HS - Mt. Pleasant CB,Boerne Champion AG,Elizabeth Glasper,Neg,27.0,28.0
Westwood DR,St Francis WW,Samuel Mack,Neg,28.7,29.7
Dripping Springs AG,Isidore Newman BD,Patrick Fox,Aff,28.3,28.2
Jasper CW,Energy Institute CL,Jackson White,Aff,28.7,27.7
Southlake Carroll IM,Greenhill AN,Jack Quisenberry,Aff,28.8,28.7
Memorial EJ,Strake Jesuit  CC,Jack Quisenberry,Aff,29.6,28.7
Emerson AA,Coppell ZM,Elijah Cruz,Neg,29.1,29.3
Westwood AT,Hebron AP,Garrett Bishop,Aff,29.0,28.5
Bronx Science SS,Westwood SM,Antonio Arguelles,Neg,28.2,29.0
McNeil PP,Tom Glenn JM,Jessica Dickey,Neg,28.3,28.5
San Angelo Central RL,Elkins DL,Jackson White,Neg,27.9,28.0
Acton-Boxborough NK,Greenhill TH,DH Henderson,Aff,29.5,29.2
Greenhill DM,St Thomas CO,Anderson Hendrix,Aff,29.6,29.3
Westmoore DD,Theodore Roosevelt AB,Avery Wilson,Neg,27.8,27.9
Strake Jesuit  DV,Dripping Springs AA,Kush Vijapure,Aff,28.8,28.7
Plano West SK,Cabot KB,Emma Nguyen,Aff,29.2,29.1
Dulles CZ,Strake Jesuit  MZ,Ishan Rereddy,Neg,28.9,29.2
Strake Jesuit  KM,Memorial AW,Antonio Arguelles,Neg,29.4,29.9
McNeil ES,Clear Lake SC,Taylor Tate,Aff,28.5,26.0
Greenhill EX,Plano West NS,Colton Gilbert,Aff,29.7,29.6
Bridgeland SK,Westlake SB,Benjamin Wolf,Aff,28.2,27.1
Greenhill VT,McNeil AS,Chris Castillo,Neg,29.0,29.3
Winston Churchill TC,Greenhill OG,Ryan Graham,Neg,29.5,29.4
Strake Jesuit  SW,Plano West ZM,Rowan MacLean,Neg,29.9,30.0
Strake Jesuit  SV,Westlake JJ,Curtis Ortega,Aff,29.2,28.5
San Angelo Central MB,Coppell MM,Taylor Tate,Neg,29.0,29.1
Coppell SY,Strake Jesuit  SA,Ian Dill,Aff,28.7,28.6
Coppell KT,Strake Jesuit  LC,Pranav Sreenivas,Aff,29.9,29.4
Lake Travis EG,Clear Lake CW,Anderson Hendrix,Neg,28.8,29.3
St Mary's Hall VB,Strake Jesuit  NF,Arshi Maniar,Neg,28.8,28.9
McNeil KJ,Hebron SM,Neville Tom,Aff,28.9,29.1
Memorial EW,Little Rock Central GT,Phoenix Pittman,Aff,29.0,28.9
Theodore Roosevelt EB,Nyos Charter ZS,Patrick Fox,Aff,28.3,28.0
BASIS Silicon Valley VP,Coppell KS,Michael Reichle,Aff,29.4,28.0
Cypress Ranch SS,Lake Travis AS,Aaron Barcio,Aff,29.5,29.3
Little Rock Central HK,Round Rock JT,Phoenix Pittman,Neg,28.0,28.1
Lake Travis KF,Louis D. Brandeis SR,Benjamin Wolf,Neg,28.1,28.9
Stephen F Austin CH,Colleyville Heritage CB,Ryan Love,Neg,28.0,28.9
Westwood MS,Westlake MH,Stephen Mack,Aff,25.0,28.0
Southlake Carroll SK,Strake Jesuit  KS,Elizabeth Elliott,Neg,28.9,29.0
Strake Jesuit  JW,Westwood DV,Jessica Dickey,Neg,29.5,29.7
Nyos Charter RR,Bridgeland AS,Pranav Gorty,Neg,29.9,30.0
Plano West RC,McNeil NV,Austin Broussard,Neg,29.9,30.0
