Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Elkins DL,Cypress Ranch ND,Daphne O'Sullivan,Aff,27.7,27.6
Crossings Christian SS,Coppell MM,Austin Broussard,Neg,27.1,29.4
Nyos Charter RR,Memorial BL,Michael Reichle,Neg,27.0,29.5
Strake Jesuit  BB,Keystone JS,Kush Vijapure,Aff,29.2,28.5
James Bowie TV,Awty International AZ,Jackson White,Neg,28.8,29.5
Southlake Carroll AB,Bronx Science SS,Nathan Gong,Aff,28.6,28.7
BASIS Silicon Valley VP,Southlake Carroll SK,Wyatt Hatfield,Neg,29.3,29.5
Veterans Memorial NP,Greenhill TH,Colton Gilbert,Neg,28.7,29.0
Strake Jesuit  MMa,Plano West SG,Ishan Rereddy,Neg,29.0,29.5
Strake Jesuit  SW,Louis D. Brandeis SR,Ishan Rereddy,Aff,28.8,28.6
St Mary's Hall VB,Strake Jesuit  SV,Antonio Arguelles,Neg,28.4,29.6
Southlake Carroll IM,Claudia Taylor Johnson SD,Neville Tom,Aff,28.9,28.2
Colleyville Heritage CB,Plano West NS,Elizabeth Elliott,Neg,29.2,29.3
Greenhill MS,Cypress Bay SS,Nigel Taylor-Ward,Neg,28.0,29.2
Boerne Champion MG,Cabot KB,Jessica Dickey,Neg,29.9,30.0
Isidore Newman WC,San Angelo Central RL,Chris Castillo,Aff,29.1,29.0
Jasper CW,Stephen F Austin CH,Johnathen Standifer,Aff,29.0,28.0
Plano West ZM,Strake Jesuit  SR,Avery Wilson,Neg,29.2,29.3
Isidore Newman MM,Dulles CZ,Devon Stevenson,Neg,28.5,29.0
Westmoore DD,Lake Travis EG,Elizabeth Glasper,Neg,27.0,29.0
Clear Lake CW,Strake Jesuit  NF,Jack Quisenberry,Aff,28.7,28.3
Chapel Hill HS - Mt. Pleasant CB,Bridgeland SK,Iyad Chowdhury,Neg,28.9,29.0
Strake Jesuit  TN,Awty International DR,Nathan Gong,Neg,28.4,29.0
McNeil AS,Bronx Science GG,Neville Tom,Aff,29.4,29.1
Greenhill MA,Energy Institute CL,Jamie Hao,Aff,30.0,28.2
Westlake JJ,McNeil PP,Pranav Sreenivas,Neg,27.8,28.0
Greenhill AK,McNeil AP,Anderson Hendrix,Aff,29.8,28.6
Coppell KT,Strake Jesuit  MZ,Jackson White,Aff,29.8,28.7
Plano West AR,Lake Travis KF,DH Henderson,Aff,29.8,28.7
Westwood AU,Acton-Boxborough NK,parker hamstra,Neg,29.1,29.4
Strake Jesuit  AY,Plano West RC,Rowan MacLean,Aff,30.0,29.9
DSST Cedar AN,Strake Jesuit  LC,Fahim Jahingir,Neg,28.5,29.8
Isidore Newman RH,Memorial AW,Michael Reichle,Neg,29.0,29.3
Clear Lake SC,Memorial EJ,Patrick Fox,Neg,28.3,28.9
Clear Lake RZ,Westwood DR,Jasmine Stidham,Aff,29.1,28.7
Westlake MH,Bridgeland AS,El Contreras,Aff,29.7,27.5
Strake Jesuit  MM,Northland Christian LM,parker hamstra,Neg,29.2,29.3
Strake Jesuit  DV,Hebron AP,Johnathen Standifer,Aff,29.0,27.5
Strake Jesuit  SA,Kinkaid CM,Avery Wilson,Aff,28.5,28.4
Westwood DV,Tom Glenn MM,Nigel Taylor-Ward,Aff,29.0,28.0
Isidore Newman BD,Dulles RC,DH Henderson,Aff,28.8,28.5
PSJA Thomas Jefferson T-STEM Early MM,All Saints Episcopal ID,Garrett Bishop,Neg,28.3,28.7
McNeil KJ,Greenhill PR,Jamie Hao,Aff,28.6,28.4
Cypress Woods AG,Strake Jesuit  JW,Rowan MacLean,Neg,29.9,30.0
Hebron SM,Greenhill VT,Ryan Graham,Neg,28.4,29.0
Dripping Springs AK,Westlake SB,Kumail Zaidi,Neg,28.6,28.7
Strake Jesuit  KS,Boerne Champion AG,Kush Vijapure,Aff,29.7,28.6
St Thomas CO,Greenhill EX,Curtis Ortega,Neg,29.0,29.1
Dripping Springs AA,Coppell ZM,Ian Dill,Aff,28.5,28.4
Coppell SY,Winston Churchill TC,Garrett Bishop,Neg,28.9,29.0
Greenhill OG,McNeil NV,Kumail Zaidi,Neg,29.0,29.4
Theodore Roosevelt AB,Strake Jesuit  EX,Jack Quisenberry,Neg,27.5,28.5
Greenhill DM,St Francis WW,Benjamin Wolf,Aff,29.4,29.0
