Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Plano West NS,Southlake Carroll IM,Truman Le,Aff,30.0,25.0
Louis D. Brandeis TA,Acton-Boxborough NK,Ishan Rereddy,Neg,28.1,28.0
Coppell KS,Westwood AT,Jamie Hao,Aff,27.4,27.3
Cabot KB,Memorial EJ,Elizabeth Elliott,Neg,29.1,29.2
Kinkaid CM,Dripping Springs AG,Jessica Dickey,Neg,29.3,28.8
Round Rock JT,San Angelo Central RL,Benjamin Wolf,Aff,28.2,26.0
Cypress Bay SS,Westlake PS,Harmony Moura Burk,Neg,29.0,30.0
Greenhill AN,Isidore Newman RH,Colton Gilbert,Aff,29.6,29.5
Tom Glenn JM,Strake Jesuit  IS,Elizabeth Glasper,Aff,29.0,28.0
McNeil AP,Strake Jesuit  EX,Fahim Jahingir,Neg,29.0,29.3
Village IR,L C Anderson PM,Leo Crowley,Aff,29.6,29.4
Crossings Christian SS,Cypress Woods AG,Harmony Moura Burk,Neg,29.0,30.0
Strake Jesuit  BB,Greenhill DM,Jack Quisenberry,Neg,28.6,28.9
Boerne Champion MG,Chapel Hill HS - Mt. Pleasant AB,Srijan Sharma,Aff,29.0,28.9
St Francis WW,Coppell JH,Demarcus Powell,Aff,28.8,27.0
Strake Jesuit  NF,Bronx Science SS,Elizabeth Glasper,Neg,28.0,29.0
Hebron AP,Nyos Charter RR,Neville Tom,Aff,28.4,27.1
Lake Travis AS,Strake Jesuit  JW,Johnathen Standifer,Neg,29.0,29.5
Westlake SB,Southlake Carroll SK,Fahim Jahingir,Neg,28.5,28.9
Awty International AZ,Elkins SS,Kumail Zaidi,Aff,29.7,28.5
Bridgeland AS,Emerson AA,DH Henderson,Neg,28.5,28.6
Memorial AW,Strake Jesuit  AY,Elizabeth Elliott,Aff,29.2,28.9
Coppell ZM,Westwood MS,Devon Stevenson,Neg,29.5,29.7
Elkins DL,Lake Travis KF,Michael Reichle,Neg,28.0,29.2
Greenhill PR,Westwood DR,Austin Broussard,Neg,29.1,29.4
Strake Jesuit  SA,Plano West RC,Truman Le,Neg,27.9,29.5
Isidore Newman MM,Cypress Ranch SS,Arshi Maniar,Neg,28.7,28.8
Memorial BL,Southlake Carroll AB,Kush Vijapure,Aff,29.1,29.0
McNeil NV,Greenhill MA,Jack Quisenberry,Aff,29.2,29.1
St Thomas CO,BASIS Silicon Valley VP,Avery Wilson,Aff,29.5,29.4
Westlake JJ,Jasper CW,Samuel Mack,Aff,29.6,30.0
Plano West ZM,Greenhill AK,Pranav Gorty,Aff,30.0,29.9
Strake Jesuit  KS,McNeil PP,Max Gu,Aff,29.5,28.9
Strake Jesuit  MZ,Bronx Science GG,Patrick Fox,Aff,28.7,28.6
Westwood SM,Greenhill MS,Anderson Hendrix,Aff,28.7,28.3
Isidore Newman BD,Westwood AU,Akshath Prasad,Neg,29.9,30.0
McNeil KS,McCallum MF,Austin Broussard,Aff,29.4,27.6
Jordan AT,Westwood TC,Ryan Graham,Aff,28.5,28.6
Strake Jesuit  CC,Greenhill VT,parker hamstra,Neg,29.1,29.2
Isidore Newman WC,Bridgeland SK,Samuel Mack,Aff,29.3,28.2
Plano West AR,Strake Jesuit  KM,Jackson White,Aff,29.9,29.6
All Saints Episcopal ID,Dulles CZ,Pranav Gorty,Neg,28.5,28.9
Isidore Newman MB,Plano West SK,Stephen Mack,Neg,27.0,28.0
Clear Lake CW,Strake Jesuit  DV,Max Gu,Aff,30.0,28.7
Nyos Charter ZS,DSST Cedar AN,Neville Tom,Neg,28.6,28.7
Strake Jesuit  LC,Greenhill EX,Anderson Hendrix,Aff,29.5,29.4
Dripping Springs AA,Westmoore DD,DH Henderson,Aff,28.6,28.5
Awty International DR,Northland Christian LM,Chris Castillo,Neg,29.0,29.2
Tom Glenn MM,Theodore Roosevelt EB,Garrett Bishop,Aff,29.0,28.5
Dulles RC,Dripping Springs AK,Devon Stevenson,Neg,27.9,28.5
Hebron SM,McNeil ES,Benjamin Wolf,Aff,27.3,27.2
Boerne Champion AG,Memorial EW,Aaron Barcio,Neg,27.0,27.5
PSJA Thomas Jefferson T-STEM Early MM,St Mary's Hall VB,Demarcus Powell,Neg,28.0,28.5
Strake Jesuit  MMa,McNeil KJ,Rowan MacLean,Aff,30.0,29.9
Louis D. Brandeis SR,Lake Travis EG,Stephen Mack,Neg,28.0,29.0
Claudia Taylor Johnson MP,Stephen F Austin CH,Aaron Barcio,Neg,28.3,28.5
Cypress Ranch ND,Little Rock Central HK,Emma Nguyen,Aff,28.9,28.8
Keystone JS,Veterans Memorial NP,Michael Reichle,Neg,26.0,26.2
Clear Lake SC,Strake Jesuit  TN,Jessica Dickey,Neg,28.4,28.7
Greenhill TH,Coppell KT,parker hamstra,Neg,28.9,29.2
Energy Institute CL,Chapel Hill HS - Mt. Pleasant CB,Leo Crowley,Aff,28.2,28.0
Coppell MM,Claudia Taylor Johnson SD,Elijah Cruz,Neg,29.1,28.8
Colleyville Heritage GM,Strake Jesuit  MM,Akshath Prasad,Neg,29.8,29.9
Westwood DV,McNeil JL,Kumail Zaidi,Aff,29.4,29.2
Strake Jesuit  SR,Clear Lake RZ,Phoenix Pittman,Aff,29.1,29.0
Little Rock Central GT,Coppell SY,Taylor Tate,Neg,29.0,28.0
Theodore Roosevelt AB,San Angelo Central MB,Ryan Graham,Neg,28.3,28.4
Plano West SG,Strake Jesuit  SV,Jackson White,Aff,30.0,25.0
Westlake MH,Winston Churchill TC,Patrick Fox,Neg,28.4,28.6
McNeil AS,Strake Jesuit  SW,Kush Vijapure,Aff,29.7,29.4
Colleyville Heritage CB,Memorial ES,Phoenix Pittman,Neg,29.9,30.0
