Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Durham GW,Christopher Columbus TP,Eliza Avramova,Neg,29.3,29.5
Auburn HW,Harrison JG,Logan Viera,Neg,28.6,29.2
Durham PA,Barrington AC,Adhitya Ravikumar,Neg,28.7,28.9
Marlborough OO,Greenhill DM,Maanik Chotalla,Neg,29.8,29.4
Cypress Bay SS,Greenhill SK,Kumail Zaidi,Neg,28.0,29.5
Lassiter GQ,Dunwoody SB,Chelsea A Briggs,Neg,28.0,29.0
Strake Jesuit  MM,Isidore Newman DC,Dylan Liu,Aff,28.7,28.6
Plano West RC,Marlborough AM,Chan Park,Neg,29.3,29.5
Little Rock Central CS,Dublin HS Independent AG,Patrick Fox,Neg,28.8,29.1
Walt Whitman HZ,Holy Trinity Episcopal AR,Eva Lamberson,Aff,29.5,28.4
La Salle JJ,Lexington GC,Jonathan Waters,Neg,28.8,29.0
American Heritage Broward JX,Acton-Boxborough NK,Sebastian Cho,Aff,29.0,28.8
Sequoyah PJ,Elkins SS,Vontrez White,Neg,29.9,30.0
Lovett JV,Stoneman Douglas MC,Raymond Kong,Aff,29.0,28.0
Westwood AU,Midtown NF,Elijah Reisman,Aff,29.2,29.1
Ardrey Kell SA,Northern Valley AC,Adhitya Ravikumar,Neg,28.4,28.9
Little Rock Central GT,BASIS Scottsdale JV,Chris Castillo,Neg,29.0,29.1
Waring MB,Marlborough PP,Jun Kwon,Aff,29.2,29.4
Plano West AR,Stoneman Douglas AG,Lydia Wang,Aff,28.8,28.0
Lynbrook VV,Altamont JS,Jacob Palmer,Aff,29.1,29.0
Lake Highland Prep PS,Lovett EL,Bodhi Rosen,Aff,30.0,28.0
Peninsula BS,Research Triangle PS,Ava Wegmann-Gatarz,Aff,28.7,28.4
Clear Lake RM,Wheatley AM,Wyatt Hatfield,Aff,29.3,28.5
Poly Prep Country Day RG,Harvard-Westlake LS,Chetan Hertzig,Aff,29.3,29.1
Immaculate Heart NH,Dunwoody AH,Jacob Nails,Aff,28.6,28.5
Westlake MR,Lynbrook BZ,David Asafu-Adjaye,Neg,29.3,29.4
Concord Carlisle NA,Auburn EF,Vontrez White,Aff,30.0,29.9
Denver East JB,Dunwoody GR,Jordana Bales,Aff,28.1,28.0
Head-Royce AJ,Harker NB,Logan Viera,Neg,28.3,28.5
Vestavia Hills AS,Montgomery DM,Chetan Hertzig,Aff,28.5,28.3
Madison Central AA,Stoneman Douglas MH,Leigh Walters,Aff,28.9,29.2
Harrison JB,Walt Whitman SC,Nicholas Ford,Aff,29.2,29.0
Berkeley Carroll JH,Coppell KT,Brice Ezell,Neg,29.3,29.6
Grapevine PM,Southlake Carroll AS,Ashima Gulati,Neg,28.0,29.0
DuPont Manual JS,Altamont SB,Patrick Tapia,Neg,29.1,29.5
Horace Greeley AM,Cary Acad RR,Ryan Parimi,Neg,29.5,29.0
Harvard-Westlake WL,Horace Greeley SG,Curtis Ortega,Aff,29.9,29.8
Brophy YS,Ardrey Kell EL,Brice Ezell,Aff,28.9,27.9
Valley Christian CL,Hawken BG,Bodhi Rosen,Aff,29.2,29.1
Ardrey Kell NG,School Without Walls VG,Wyatt Hatfield,Aff,28.0,27.8
BASIS Silicon Valley VP,American Heritage Broward CW,Elijah Reisman,Neg,29.0,29.1
Peninsula AL,Lynbrook OM,Patrick Fox,Neg,29.1,29.2
St Francis ZC,Peninsula AY,Aaron Kim,Neg,29.2,29.8
Harrison RP,Flintridge Prep IL,Jonathan Alston,Aff,29.6,28.9
ADL VK,Village AW,Kumail Zaidi,Neg,28.1,28.2
