Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
West Des Moines Valley JC,Millard West MS,Michael Whalen,Neg,26.5,27.0
Millard North GS,Lincoln Southwest WW,Vineet Shrivastava,Aff,29.0,27.0
Millard North SD,Millard West SG,Neville Tom,Aff,29.1,28.9
Lincoln East PZ,Lovejoy TK,Karen Byron,Neg,28.5,29.2
Coppell KT,Westwood AU,Sripad Yadagiri,Aff,29.7,29.3
Winchendon RL,Lincoln Southwest JW,Conal Thomas-McGinnis,Aff,30.0,29.5
Norfolk HB,Vestavia Hills AS,Grant McKeever,Neg,27.5,28.3
Strake Jesuit  FB,Redlands EZ,Robert Ou,Aff,28.7,29.2
Lincoln East JG,Strake Jesuit  LC,Britton Teply,Neg,28.0,28.1
SF Lincoln OR,Lincoln East TH,Amelia Weis,Aff,29.0,28.5
Iowa City West JL,Hill JG,Richard Nguyen,Aff,27.9,27.6
Lincoln Southwest BA,Break LH,Gage Larson,Neg,28.0,30.0
Lincoln Southwest RM,Wayzata NS,Spencer Thomas,Neg,29.4,29.5
Millard West AD,Clear Lake MK,Nick Malinak,Neg,27.0,29.0
Hastings KM,Colleyville Heritage GM,Pratham Soni,Neg,28.0,29.0
Strake Jesuit  NH,West Des Moines Valley JN,Elena Belashchenko,Neg,28.5,29.2
Iowa City West FH,Lincoln East JS,Chaitra Pirisingula,Neg,28.5,29.1
West Des Moines Valley DN,Waring MB,Tony Welter,Neg,27.1,29.5
Lincoln East KP,Youth Development Resource Center JW,Aadi Patil,Aff,28.8,28.7
West Des Moines Valley CS,Lincoln Northwest WA,Amanda Ciocca,Aff,29.2,28.7
Horace Greeley AM,Hastings MW,Patrick Tapia,Aff,29.9,29.5
Hunter RT,Lincoln Southwest KR,Mallory Henninger,Aff,28.5,28.0
Amador Valley LA,Flintridge Prep IL,Bryce Sheffield,Neg,28.1,29.4
Millard North KB,Lincoln Southwest MB,Arjun Lingala,Aff,30.0,29.9
West Des Moines Valley VD,Millard North PA,Joel Henson,Neg,27.8,27.9
