Aff,Neg,Judges,Votes,Win
Greenhill SK,Horace Greeley SG,"Blake Ziegler																																						Ben Crossan																																						Thanalini Sivanesan																																						Adegoke Fakorede																																						Shamika Augustin","Aff																															Neg																															Neg																															Aff																															Aff","3-2																															AFF"
