Pro,Con,Judges,Votes,Win
Potomac ML,Theodore Roosevelt AB,"Shaun Jones																																						Tyler Crivella																																						Elizabeth Terveen","Pro																															Pro																															Pro","3-0																															PRO"
Emerald KG,Awty International ZZ,"Pav Reddy																																						Mary Beth Armstrong																																						Skylar Wang","Con																															Con																															Pro","2-1																															CON"
Blake BC,Strake Jesuit  GZ,"Tuyen Le																																						Sophia Gustafson																																						Ben Pralat","Con																															Con																															Con","3-0																															CON"
Strake Jesuit  MS,Langley CG,"Bryce Piotrowski																																						Judijoy Jeter																																						Stella Sung","Con																															Pro																															Pro","2-1																															PRO"
Canyon Crest FS,Seven Lakes CM,"Dylan Morgan																																						Joshua Enebo																																						Henry Nomeland","Pro																															Pro																															Pro","3-0																															PRO"
Blake OR,Iowa City West EA,"Austin Siefken																																						Ben Walter																																						Sully Mrkva","Con																															Con																															Con","3-0																															CON"
Seven Lakes LL,Lakeville North LM,"Calvin Goldsberry																																						Eva Motolinia																																						Lillian Albrecht","Pro																															Pro																															Pro","3-0																															PRO"
Blake BL,East Ridge VM,"Charlie Timm																																						Ishan Dubey																																						Noah Mengisteab","Pro																															Pro																															Pro","3-0																															PRO"
