Pro,Con,Judges,Votes,Win
Fairmont Prep TK,Blake CK,"Ishan Dubey																																						Lucas Yang																																						Finn Andersen","Con																															Con																															Con","3-0																															CON"
Plano West AB,Strake Jesuit  ZS,"Kate Totz																																						Daequan Poole																																						Chinnel Williams","Con																															Pro																															Con","2-1																															CON"
