Pro,Con,Judges,Votes,Win
Fairmont Prep SS,Blake CK,"Satvik Mahendra																																						Lucas Yang																																						Chinnel Williams","Con																															Con																															Con","3-0																															CON"
Southlake Carroll BS,Strake Jesuit  ZS,"Gabe Rusk																																						Joshua Enebo																																						Eva Motolinia","Con																															Pro																															Con","2-1																															CON"
Richard Montgomery LW,Plano West AB,"Ishan Dubey																																						Daequan Poole																																						Dylan Liu","Pro																															Con																															Con","2-1																															CON"
Fairmont Prep TK,Plano West LK,"Bryce Piotrowski																																						Kate Totz																																						Finn Andersen","Pro																															Pro																															Pro","3-0																															PRO"
