Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Loyola ED,ModernBrain ES,Maya Jen,Neg,28.3,28.2
ModernBrain JL,Immaculate Heart MD,Jonathan Meza,Neg,28.7,28.8
ModernBrain JD,Riverside Independent OT,Patrick Fox,Aff,28.8,28.5
OC Policy Association JS,Clear Lake CW,Maya Jen,Neg,28.4,28.5
Loyola RV,Immaculate Heart AE,Coralynn Yang,Aff,29.3,29.0
OCSA IL,Harvard-Westlake WL,Patrick Fox,Aff,29.4,29.2
Loyola JG,Monta Vista AA,Coralynn Yang,Neg,28.8,29.5
Loyola TH,Riverside Independent SH,Rayeed Rahman,Neg,28.6,29.1
Immaculate Heart NH,ModernBrain AM,Aaron Zhang,Aff,29.1,28.6
Harvard-Westlake MR,BASIS Silicon Valley VP,Scott Brown,Aff,30.0,29.0
Loyola KO,ModernBrain JH,Shreeram Modi,Neg,28.3,28.7
Harvard-Westlake DB,OCSA RS,David Dosch,Aff,28.9,28.8
Loyola UT,Harvard-Westlake LS,Rayeed Rahman,Neg,28.5,28.8
Harvard-Westlake JW,Immaculate Heart SH,Anish Ramireddy,Aff,29.0,28.9
Immaculate Heart CM,Harvard-Westlake EY,Lucas Hunter,Neg,28.5,28.6
Loyola MT,Clear Lake MK,Hope Lee,Neg,28.9,29.1
SLC Independent BT,Harvard-Westlake AS,Hope Lee,Neg,28.9,29.1
Loyola AK,Honor AL,David Martinez,Aff,28.6,28.5
Immaculate Heart MF,Harvard-Westlake EG,Clare Bradley,Neg,28.6,28.7
Loyola LA,Cupertino Independent AC,David Martinez,Aff,28.9,28.6
Dublin HS Independent AG,Pinewood TA,Anish Ramireddy,Aff,29.7,29.6
Sharks Independent WL,Harvard-Westlake KM,Aaron Zhang,Aff,29.3,29.1
Loyola TG,Harvard-Westlake JT,Riley Rees,Aff,29.3,29.0
Monta Vista EY,Lynbrook BZ,Adam Mimou,Neg,29.4,29.5
Pacifica Christian OC SW,Immaculate Heart EB,Jonathan Meza,Aff,28.7,28.6
Geffen Academy of UCLA JP,Immaculate Heart OA,Vontrez White,Neg,29.0,29.1
Loyola EM,Clear Lake TZ,David Dosch,Aff,28.6,28.5
Immaculate Heart RH,West MA,Vontrez White,Neg,29.0,29.1
Coppell KT,Immaculate Heart ES,James Zucker,Neg,29.0,29.5
Immaculate Heart BS,ModernBrain JK,Clare Bradley,Aff,28.8,28.7
West AA,Immaculate Heart CJ,Adam Mimou,Neg,28.8,29.1
